player_id	team_id	team_name	Jersey	Player	Yr	Pos	GP	GS	G	BA	OBPct	SlgPct	R	AB	H	2B	3B	TB	HR	RBI	BB	HBP	SF	SH	K	DP	CS	Picked	SB	RBI2out
1768178	648	South Carolina	33	Cullen, Chris	Jr	C	37	31	0	0.198	0.300	0.306	14	111	22	3	0	34	3	15	13	4	2	0	27	3	0	0	0	0
1768170	648	South Carolina	5	Hopkins, TJ	Jr	OF	37	30	0	0.345	0.448	0.496	31	119	41	8	2	59	2	24	19	4	1	1	27	3	2	0	14	0
1768169	648	South Carolina	4	Blair, Danny	Jr	OF	35	8	0	0.186	0.239	0.302	9	43	8	2	0	13	1	4	3	0	0	3	16	2	1	0	1	0
1872252	648	South Carolina	32	Hogan, Riley	So	1B	28	12	0	0.216	0.298	0.275	3	51	11	3	0	14	0	7	6	0	0	0	10	0	0	0	0	0
1980174	648	South Carolina	9	Demurias, Eddy	Jr	P	27	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1979980	648	South Carolina	6	Jacobsen, Kyle	Fr	OF	27	7	0	0.158	0.289	0.211	9	38	6	0	1	8	0	0	7	0	0	0	16	2	0	0	2	0
1980177	648	South Carolina	16	Gilreath, John	Fr	P	22	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1872262	648	South Carolina	36	Shook, TJ	Fr	P	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1872255	648	South Carolina	13	Lawson, Graham	Jr	P	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1980189	648	South Carolina	44	Coyne, Parker	Fr	P	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1872245	648	South Carolina	23	Bridges, Sawyer	So	P	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1980178	648	South Carolina	21	Mlodzinski, Carmen	Fr	P	17	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1980183	648	South Carolina	34	Lomas, Hunter	Fr	P	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1980179	648	South Carolina	22	Chapman, Logan	Fr	P	15	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1768173	648	South Carolina	15	Hill, Adam	Jr	P	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1980181	648	South Carolina	28	Chapman, Ridge	Jr	P	14	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1872257	648	South Carolina	49	Morris, Cody	So	P	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1980175	648	South Carolina	10	Streater, Mason	Fr	3B	9	0	0	0.167	0.286	0.167	1	6	1	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0
1980184	648	South Carolina	35	Holladay, Jordan	Fr	1B	7	3	0	0.077	0.143	0.154	1	13	1	1	0	2	0	0	1	0	0	0	7	0	0	0	0	0
1979981	648	South Carolina	27	Hinson, Gage	Jr	P	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1980187	648	South Carolina	41	Stone, Corey	Fr	P	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1872256	648	South Carolina	26	Lee, Colby	So	P	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1868364	301	Illinois	4	Troike, Ben	So	INF	53	53	0	0.299	0.402	0.403	39	211	63	8	1	85	4	30	25	13	2	3	34	7	0	0	10	0
1868365	301	Illinois	6	Massey, Michael	So	INF	53	53	0	0.326	0.369	0.514	34	218	71	17	3	112	6	46	12	4	2	1	25	5	0	0	2	0
1766175	301	Illinois	20	Turchin, Doran	Jr	OF	53	53	0	0.272	0.387	0.503	46	191	52	13	2	96	9	32	34	3	2	1	49	3	2	0	11	0
1868372	301	Illinois	37	Taylor, Zac	Jr	OF	53	53	0	0.226	0.332	0.429	41	217	49	12	1	93	10	37	31	5	3	2	38	1	3	0	10	0
1766161	301	Illinois	3	Yalowitz, Jack	Jr	OF	53	53	0	0.216	0.304	0.322	33	199	43	9	0	64	4	30	19	8	4	4	42	1	2	0	4	0
1989130	301	Illinois	27	Van Scoy, Grant	Jr	INF	51	50	0	0.234	0.322	0.309	27	175	41	8	1	54	1	22	21	4	5	3	33	9	0	0	2	0
1766170	301	Illinois	9	Spillane, Bren	Jr	INF	50	50	0	0.389	0.498	0.903	57	175	68	17	2	158	23	60	36	5	3	0	57	4	8	0	16	0
1989125	301	Illinois	32	Korte, Jeff	Jr	C	50	47	0	0.261	0.347	0.382	16	165	43	11	0	63	3	26	16	7	2	2	21	8	0	0	0	0
1989128	301	Illinois	12	Michalak, Michael	Jr	INF	43	41	0	0.282	0.370	0.352	23	142	40	7	0	50	1	17	18	3	2	0	25	3	0	0	3	0
1766173	301	Illinois	15	Craan, David	Jr	C	27	7	0	0.138	0.242	0.276	7	29	4	1	0	8	1	1	2	2	0	3	10	0	1	0	1	0
1766180	301	Illinois	35	Gerber, Joey	Jr	P	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1868371	301	Illinois	45	Thompson, Ryan	So	P	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1868367	301	Illinois	13	Schmitt, Ryan	So	P	22	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1868370	301	Illinois	34	Jones, Zack	So	P	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1766177	301	Illinois	23	Engel, Tyler	Jr	INF	20	1	0	0.250	0.400	0.250	4	8	2	0	0	2	0	0	1	1	0	1	4	0	0	0	2	0
1989126	301	Illinois	19	Kutt, Ryan	Fr	P	17	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1637298	301	Illinois	44	Sefcik, Quinten	Jr	P	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1637296	301	Illinois	8	Haff, Ryan	Jr	INF	16	3	0	0.200	0.200	0.200	1	15	3	0	0	3	0	3	0	0	0	1	6	0	0	0	0	0
1868373	301	Illinois	38	Fisher, Andy	Jr	P	15	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1868366	301	Illinois	7	Weber, Ty	So	P	15	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1637299	301	Illinois	25	Skonieczny, Mark	Sr	C	15	7	0	0.062	0.211	0.062	1	32	2	0	0	2	0	2	4	2	0	0	8	0	0	0	0	0
1989129	301	Illinois	33	Snarskis, Quinn	Jr	P	13	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1766178	301	Illinois	31	Dodge, Casey	So	INF	12	2	0	0.154	0.267	0.154	0	13	2	0	0	2	0	0	2	0	0	1	2	1	0	0	0	0
1868375	301	Illinois	43	Leland, Sean	Jr	P	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1868369	301	Illinois	28	Dyke, Andrew	Fr	OF	10	4	0	0.067	0.364	0.133	3	15	1	1	0	2	0	2	7	0	0	0	5	1	0	0	1	0
1868368	301	Illinois	22	Watson, Cyrillo	So	P	9	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1868374	301	Illinois	29	Douglas, Jackson	Sr	P	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989083	301	Illinois	2	Burnette, Jimmy	Fr	UT	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1766176	301	Illinois	21	Devermann, Zak	Jr	P	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1752952	302	Ill.-Chicago	9	Ota, Scott	Jr	OF	48	47	0	0.283	0.351	0.481	33	187	53	8	7	90	5	34	14	7	3	2	14	10	0	0	1	0
1752951	302	Ill.-Chicago	6	Norton, Thomas	Jr	INF	48	47	0	0.259	0.376	0.321	24	162	42	4	0	52	2	19	28	4	3	3	33	1	0	0	3	0
1995183	302	Ill.-Chicago	13	Lin-Peistrup, Ryan	Fr	INF	46	45	0	0.209	0.301	0.239	21	134	28	4	0	32	0	12	12	6	1	10	28	4	3	0	1	0
1995182	302	Ill.-Chicago	12	Ackerman, Aaron	So	C	45	44	0	0.295	0.360	0.464	29	166	49	13	0	77	5	28	18	0	2	0	33	4	1	0	0	0
1871539	302	Ill.-Chicago	32	Ogata, Bowen	Sr	C	43	41	0	0.273	0.333	0.331	18	154	42	6	0	51	1	19	13	3	4	1	20	7	0	0	1	0
1995163	302	Ill.-Chicago	14	Smith, Dominic	Jr	OF	42	40	0	0.292	0.357	0.474	20	137	40	7	0	65	6	37	8	8	4	3	30	4	0	0	1	0
1871532	302	Ill.-Chicago	10	Bottcher, Matt	So	INF	38	28	0	0.293	0.427	0.343	24	99	29	3	1	34	0	9	23	1	1	4	16	0	1	0	1	0
1752945	302	Ill.-Chicago	29	Dee, Alex	So	INF	37	31	0	0.248	0.362	0.371	11	105	26	3	2	39	2	16	10	10	2	0	32	4	0	0	0	0
1752953	302	Ill.-Chicago	45	Patrick, Derrick	Jr	OF	33	31	0	0.261	0.377	0.400	30	115	30	8	1	46	2	14	21	1	1	3	33	1	2	0	5	0
1995159	302	Ill.-Chicago	3	Becker, David	Jr	INF	32	32	0	0.270	0.323	0.374	15	115	31	5	2	43	1	17	4	6	2	5	17	3	0	0	0	0
1995181	302	Ill.-Chicago	5	Gilbert, Dylan	So	OF	28	8	0	0.225	0.319	0.300	8	40	9	3	0	12	0	4	3	3	1	0	14	3	0	0	0	0
1871534	302	Ill.-Chicago	11	Figueroa, Joshua	Fr	C	25	16	0	0.250	0.296	0.422	8	64	16	5	0	27	2	14	3	2	2	0	22	3	0	0	0	0
1995185	302	Ill.-Chicago	16	Smart, Thomas	So	INF	25	14	0	0.312	0.484	0.375	14	48	15	0	0	18	1	3	13	3	0	1	16	1	1	0	2	0
1646156	302	Ill.-Chicago	21	Masa, Noah	Jr	P	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1871545	302	Ill.-Chicago	25	Padilla, Alex	Jr	P	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1752944	302	Ill.-Chicago	53	Cerny, Charlie	Jr	P	21	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1995235	302	Ill.-Chicago	35	Beckman, Trey	Jr	OF	21	2	0	0.278	0.316	0.444	8	18	5	3	0	8	0	2	0	1	0	0	6	0	0	0	0	0
1752949	302	Ill.-Chicago	7	Hebert, Riley	So	OF	19	2	0	0.222	0.344	0.370	3	27	6	1	0	10	1	5	5	0	0	0	6	0	0	0	0	0
1995233	302	Ill.-Chicago	24	Tharp, Ben	Fr	INF	16	3	0	0.200	0.278	0.600	2	15	3	1	1	9	1	7	2	0	1	0	4	0	0	0	0	0
1871533	302	Ill.-Chicago	50	Campbell, Ryan	Sr	P	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1995254	302	Ill.-Chicago	38	Toikka, Braeden	Jr	P	13	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1871536	302	Ill.-Chicago	33	Key, Jacob	So	P	13	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1871535	302	Ill.-Chicago	15	Fredrickson, Joey	Jr	P	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1752943	302	Ill.-Chicago	17	Birlingmair, Reid	Jr	P	10	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1871546	302	Ill.-Chicago	34	Trautwein, Wyatt	Sr	P	10	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1871538	302	Ill.-Chicago	31	Macahon, Chris	So	INF	9	1	0	0.333	0.455	0.556	0	9	3	2	0	5	0	1	2	0	0	0	1	0	0	0	0	0
1995245	302	Ill.-Chicago	18	Simonian, Nick	Jr	P	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1995247	302	Ill.-Chicago	20	Oliff, Nick	Jr	P	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1646158	302	Ill.-Chicago	49	Riley, Danny	Jr	P	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1752948	302	Ill.-Chicago	22	Gosbeth, Fred	So	P	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1995230	305	Indiana St.	2	Watkins, Jarrod	Jr	INF	55	55	0	0.305	0.380	0.376	35	226	69	12	2	85	0	18	26	3	3	5	18	4	1	0	7	0
1995232	305	Indiana St.	3	Fegen, Luke	Jr	OF	55	49	0	0.298	0.409	0.382	36	178	53	9	0	68	2	32	25	10	2	5	26	6	4	0	6	0
1995234	305	Indiana St.	5	Means, Jake	Jr	INF	55	55	0	0.265	0.358	0.480	39	200	53	8	1	96	11	33	16	14	2	2	45	2	2	0	1	0
1760218	305	Indiana St.	6	Dungan, Clay	Jr	INF	55	55	0	0.283	0.355	0.369	43	233	66	14	0	86	2	34	21	6	2	3	33	3	3	0	14	0
1659405	305	Indiana St.	24	Giesler, Dane	Sr	INF	53	52	0	0.304	0.437	0.597	41	191	58	9	1	114	15	47	40	10	6	1	47	3	1	0	5	0
1995237	305	Indiana St.	17	Enriquez, Roberto	Jr	OF	53	49	0	0.236	0.408	0.323	30	161	38	6	1	52	2	26	21	27	2	3	19	7	0	0	1	0
1760225	305	Indiana St.	21	Huntley, CJ	Jr	INF	52	45	0	0.293	0.380	0.429	37	191	56	13	2	82	3	33	19	9	2	2	29	2	1	0	3	0
1885508	305	Indiana St.	12	Wright, Max	So	C	45	44	0	0.258	0.341	0.318	22	151	39	3	0	48	2	22	14	5	0	4	42	1	2	0	4	0
1995261	305	Indiana St.	25	Harris, Romero	Jr	INF	31	30	0	0.312	0.384	0.592	30	125	39	9	1	74	8	38	9	8	4	0	21	5	0	0	0	0
1659409	305	Indiana St.	23	Tofteland, Dane	Jr	INF	30	25	0	0.194	0.289	0.316	15	98	19	4	1	31	2	16	10	4	2	1	24	2	1	0	5	0
1659416	305	Indiana St.	38	Larrison, Ethan	Sr	P	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1760250	305	Indiana St.	34	Ayers, Chris	Jr	OF	22	14	0	0.222	0.317	0.481	12	54	12	3	1	26	3	10	4	4	1	2	21	2	0	0	0	0
1885514	305	Indiana St.	37	Grauer, Tyler	So	P	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1995256	305	Indiana St.	13	Jaco, Hayden	Jr	C	20	8	0	0.333	0.370	0.381	6	42	14	2	0	16	0	7	3	0	1	1	5	0	0	0	0	0
1995265	305	Indiana St.	40	Ames, Donnie	So	P	19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1760222	305	Indiana St.	26	Whitbread, Tyler	Jr	P	19	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1766519	305	Indiana St.	16	Nowaskie, Brandt	Jr	INF	17	7	0	0.208	0.387	0.292	5	24	5	0	1	7	0	2	5	2	0	1	8	0	0	0	2	0
1885513	305	Indiana St.	30	Guerrero, Geremy	So	P	16	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1760247	305	Indiana St.	28	Polley, Triston	Jr	P	15	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1885512	305	Indiana St.	1	Schaffer, Jordan	So	INF	14	0	0	0.154	0.154	0.231	5	13	2	1	0	3	0	4	0	0	0	0	3	0	0	0	0	0
1995236	305	Indiana St.	7	Weaver, Tristan	So	P	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1995263	305	Indiana St.	35	Ridgway, Jake	Fr	P	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1995260	305	Indiana St.	20	Lewis, Hunter	Jr	INF	13	3	0	0.267	0.476	0.467	7	15	4	0	0	7	1	3	3	3	0	0	6	0	0	0	0	0
1885511	305	Indiana St.	22	Laney, Dalton	So	P	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1760220	305	Indiana St.	9	Ward, Tyler	Jr	P	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1760224	305	Indiana St.	19	Rivers, Weston	Jr	P	9	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1995249	305	Indiana St.	4	Partlow, Bailey	Jr	C	7	3	0	0.222	0.308	0.333	2	9	2	1	0	3	0	2	2	0	2	0	2	0	0	0	0	0
1885507	305	Indiana St.	8	Eddy, Brian	So	P	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1885519	305	Indiana St.	11	Brimbury, Nolan	So	INF	3	0	0	0.333	0.333	0.333	0	3	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
1995264	305	Indiana St.	36	Colon, Danny	Fr	UT	1	0	0	0.000	0.000	0.000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1526216	306	Indiana	7	Gorski, Matt	So	INF	55	54	0	0.363	0.414	0.574	39	204	74	13	3	117	8	39	18	2	3	7	32	8	3	0	19	0
1658246	306	Indiana	51	Sowers, Logan	Sr	OF	55	55	0	0.309	0.423	0.505	40	204	63	10	0	103	10	32	37	4	1	0	51	9	1	0	1	0
1878052	306	Indiana	14	Lloyd, Matt	Sr	INF	55	55	0	0.275	0.359	0.450	34	222	61	13	1	100	8	38	29	2	3	2	51	6	2	0	2	0
1997576	306	Indiana	11	Kaletha, Logan	Jr	0	55	55	0	0.272	0.436	0.461	58	206	56	11	2	95	8	31	40	20	0	2	47	7	8	0	13	0
1878050	306	Indiana	1	Houston, Jeremy	So	INF	53	50	0	0.211	0.308	0.261	24	161	34	4	2	42	0	21	19	4	1	7	39	5	1	0	11	0
1773487	306	Indiana	29	Fineman, Ryan	Jr	C	53	49	0	0.277	0.350	0.419	24	191	53	9	0	80	6	34	11	11	1	3	33	7	2	0	2	0
1773488	306	Indiana	30	Bradley, Scotty	So	INF	43	36	0	0.323	0.444	0.532	24	124	40	6	1	66	6	16	20	7	0	3	28	4	0	0	1	0
1773489	306	Indiana	8	Miller, Luke	Jr	OF	43	40	0	0.291	0.330	0.558	24	165	48	11	0	92	11	30	9	2	3	0	33	7	2	0	1	0
1997577	306	Indiana	21	Dunham, Elijah	Fr	OF	35	18	0	0.254	0.366	0.343	11	67	17	6	0	23	0	8	11	2	2	0	20	1	0	0	1	0
1997580	306	Indiana	10	Walker, Justin	Fr	0	34	24	0	0.239	0.284	0.370	10	92	22	4	1	34	2	21	6	1	3	5	16	4	1	0	3	0
1658238	306	Indiana	17	Eustace, Laren	Sr	OF	33	8	0	0.265	0.457	0.294	10	34	9	1	0	10	0	4	9	3	0	4	8	1	1	0	5	0
1997586	306	Indiana	24	Ashley, Drew	Fr	C	31	22	0	0.307	0.372	0.467	16	75	23	3	0	35	3	10	7	2	2	6	12	0	0	0	1	0
1658247	306	Indiana	36	Stratten, Colby	Sr	INF	30	3	0	0.318	0.400	0.409	5	22	7	2	0	9	0	1	3	0	0	0	7	1	0	0	1	0
1997579	306	Indiana	39	Crail, Sam	Fr	OF	28	5	0	0.244	0.340	0.268	8	41	10	1	0	11	0	3	5	1	0	0	10	1	0	0	0	0
1878051	306	Indiana	13	Krueger, Cal	So	P	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1773482	306	Indiana	12	Sabol, B.J.	Sr	P	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1997575	306	Indiana	2	Barr, Cole	Fr	INF	20	8	0	0.350	0.483	0.400	4	20	7	1	0	8	0	4	4	3	2	2	8	1	0	0	2	0
1773490	306	Indiana	34	Stiever, Jonathan	Jr	P	16	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1997587	306	Indiana	33	Cross, Wyatt	Jr	C	16	9	0	0.207	0.359	0.414	7	29	6	3	0	12	1	10	7	1	2	1	17	0	1	0	0	0
1773481	306	Indiana	9	Herrin, Tim	Jr	P	16	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1526211	306	Indiana	44	Beauchamp, Cameron	So	OF	14	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1878055	306	Indiana	23	Saalfrank, Andrew	So	P	14	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1773483	306	Indiana	15	Milto, Paul	Jr	P	13	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1997585	306	Indiana	25	Manous, Connor	Fr	0	12	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1997564	306	Indiana	19	Sommer, Tommy	Fr	0	12	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1658240	306	Indiana	40	Hobbie, Brian	Sr	P	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1997561	306	Indiana	4	Bunnell, Cade	Jr	INF	12	3	0	0.071	0.235	0.071	1	14	1	0	0	1	0	2	3	0	0	0	6	0	0	0	0	0
1658245	306	Indiana	6	Kryzsko, Kade	Sr	P	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1878080	306	Indiana	42	Sloan, Grant	Jr	P	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1658243	306	Indiana	26	Lowe, Christopher	Sr	OF	7	0	0	0.333	0.455	0.444	1	9	3	1	0	4	0	3	1	1	0	0	4	0	0	0	0	0
1997563	306	Indiana	16	Long, Austin	Fr	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1997588	306	Indiana	37	Eaton, Nick	Fr	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1643260	444	Morehead St.	1	Morris, Braxton	Sr	INF	61	61	0	0.374	0.451	0.560	63	257	96	25	1	144	7	59	32	11	8	0	24	9	4	0	6	0
1772253	444	Morehead St.	7	Leonard, Reid	Jr	INF	60	60	0	0.347	0.470	0.471	65	242	84	14	2	114	4	40	53	6	3	0	25	6	3	0	2	0
1992631	444	Morehead St.	21	Pauly, Connor	Jr	OF	59	58	0	0.342	0.442	0.536	56	222	76	17	1	119	8	51	37	4	2	2	28	6	4	0	5	0
1772252	444	Morehead St.	6	Hammon, Jake	Jr	INF	58	50	0	0.364	0.478	0.576	48	184	67	8	2	106	9	51	42	2	4	0	29	3	4	0	3	0
1643264	444	Morehead St.	18	Niemann, Tyler	Sr	UT	57	47	0	0.333	0.407	0.591	49	198	66	20	5	117	7	42	19	9	5	0	32	4	1	0	5	0
1772265	444	Morehead St.	34	Fain, Hunter	Jr	C	57	52	0	0.205	0.300	0.381	31	176	36	10	0	67	7	32	23	3	5	1	43	6	0	0	0	0
1772250	444	Morehead St.	3	Snyder, Trevor	Jr	INF	57	54	0	0.337	0.380	0.613	54	243	82	13	0	149	18	69	15	4	4	0	33	10	0	0	0	0
1886174	444	Morehead St.	11	Boggess, Eli	Sr	INF	49	48	0	0.314	0.347	0.459	39	207	65	14	2	95	4	36	9	4	5	0	14	4	0	0	5	0
1992603	444	Morehead St.	9	Hensor, Bryce	Fr	INF	47	40	0	0.296	0.436	0.346	33	159	47	5	0	55	1	21	29	12	2	0	27	6	2	0	3	0
1772255	444	Morehead St.	12	Hulsizer, Niko	Jr	OF	40	40	0	0.321	0.434	0.629	49	159	51	11	1	100	12	38	21	14	4	0	38	4	0	0	3	0
1886180	444	Morehead St.	27	Conway, Cory	Fr	P	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992627	444	Morehead St.	14	Rapp, Adam	Jr	INF	29	21	0	0.253	0.308	0.432	11	95	24	3	1	41	4	21	8	0	1	0	29	2	1	0	0	0
1992634	444	Morehead St.	24	Freese, Jordan	Jr	C	27	7	0	0.225	0.333	0.350	8	40	9	2	0	14	1	9	7	0	1	0	9	3	0	0	0	0
1886185	444	Morehead St.	45	Hatcher, JC	Sr	P	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992625	444	Morehead St.	10	Looney, David	Jr	P	21	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1886182	444	Morehead St.	31	Cantu, Kyle	Sr	P	20	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1886178	444	Morehead St.	22	Masullo, Dom	So	P	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992613	444	Morehead St.	16	Satterly, TJ	Jr	P	19	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992609	444	Morehead St.	4	Sustersic, Sam	So	OF	18	6	0	0.152	0.300	0.242	4	33	5	0	0	8	1	2	5	2	0	0	14	0	0	0	0	0
1772266	444	Morehead St.	44	Stambaugh, Dalton	So	P	17	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992642	444	Morehead St.	41	Lozinak, Will	Fr	P	17	3	0	1.000	1.000	1.000	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1886183	444	Morehead St.	36	Ziegelmeyer, Jake	So	P	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992592	444	Morehead St.	2	Harvey, Lane	Jr	INF	15	1	0	0.143	0.250	0.143	5	21	3	0	0	3	0	1	1	2	0	0	6	1	0	0	1	0
1992640	444	Morehead St.	35	Rogers, Garret	Jr	P	15	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992628	444	Morehead St.	15	Crosby, Grant	So	P	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992635	444	Morehead St.	25	Sherman, John	Fr	P	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1886177	444	Morehead St.	20	Shoupe, Brody	So	C	10	4	0	0.214	0.389	0.214	5	14	3	0	0	3	0	2	2	2	0	1	6	1	0	0	0	0
