team_id	team_name	team_games	team_BA	team_OBPpct	team_SLGpct	team_AB	team_R	team_H	team_2B	team_3B	team_TB	team_HR	team_RBI	team_BB	team_HBP	team_SF	team_SH	team_K	team_DP	team_SB	team_CS	team_Picked	opp_team_games	opp_team_BA	opp_team_OBPpct	opp_team_SLGpct	opp_team_AB	opp_team_R	opp_team_H	opp_team_2B	opp_team_3B	opp_team_TB	opp_team_HR	opp_team_RBI	opp_team_BB	opp_team_HBP	opp_team_SF	opp_team_SH	opp_team_K	opp_team_DP	opp_team_SB	opp_team_CS	opp_team_Picked
47	Ball St.		0.264	0.365	0.392	1,983	338	524	88	17	778	44	305	236	93	25	30	476	54	55	24			0.247	0.373	0.360	1,565	266	386	66	8	564	32	238	265	59	13	24	480	35	47	33	
43	Austin Peay		0.276	0.382	0.447	1,958	403	541	123	8	875	65	358	297	55	27	32	510	30	65	28			0.293	0.379	0.470	1,714	351	503	107	3	805	63	322	217	31	21	13	370	33	55	9	
2743	Incarnate Word		0.292	0.395	0.381	1,907	351	557	90	13	727	18	309	254	89	30	40	318	53	70	25			0.267	0.342	0.382	1,727	265	461	86	13	660	29	243	145	62	18	28	368	33	44	24	
327	Kansas St.		0.259	0.365	0.367	1,824	285	472	81	18	670	27	259	271	49	23	25	443	45	77	17			0.307	0.391	0.479	1,686	362	517	101	11	808	56	328	216	35	29	22	299	44	61	14	
639	Siena		0.276	0.354	0.370	1,820	260	502	87	9	673	22	237	186	47	25	30	338	43	42	11			0.302	0.370	0.457	1,462	285	442	90	20	668	32	256	138	30	18	18	261	28	64	14	
9	UAB		0.243	0.330	0.323	1,770	217	430	78	3	571	19	187	176	62	18	30	362	43	64	18			0.250	0.353	0.377	1,504	237	376	66	13	567	33	207	174	73	16	20	349	34	38	22	
28600	Lipscomb		0.246	0.344	0.373	1,766	294	435	72	7	659	46	268	223	53	26	33	466	32	72	11			0.277	0.381	0.417	1,551	287	429	78	14	646	37	252	216	57	19	17	314	14	44	21	
328	Kansas		0.272	0.368	0.415	1,939	327	527	104	18	805	46	309	229	81	24	21	451	47	38	20			0.280	0.382	0.434	1,628	334	456	106	18	706	36	296	223	58	21	22	404	42	52	14	
654	Southeast Mo. St.		0.280	0.374	0.427	1,955	365	547	104	12	834	53	342	226	77	17	30	457	42	67	26			0.266	0.361	0.389	1,549	252	412	77	9	603	32	231	204	42	28	23	350	42	53	15	
676	SFA		0.272	0.369	0.390	1,814	300	493	93	7	708	36	267	242	52	23	28	336	51	54	16			0.293	0.425	0.423	1,561	352	457	84	13	660	31	315	291	93	32	27	320	38	72	26	
201	Eastern Ill.		0.271	0.365	0.432	1,863	333	504	97	6	805	64	316	248	40	21	40	395	44	34	10			0.292	0.385	0.457	1,612	329	470	95	6	736	53	310	220	40	22	23	366	28	47	15	
147	Clemson		0.261	0.379	0.455	1,932	384	505	89	2	880	94	355	326	55	22	25	497	61	48	17			0.235	0.317	0.339	1,623	194	382	66	3	550	32	177	174	31	22	20	391	31	20	15	
10411	USC Upstate		0.272	0.369	0.349	1,771	285	481	59	18	618	14	245	216	70	20	40	421	45	28	6			0.275	0.349	0.376	1,643	232	452	78	9	617	23	216	148	46	16	26	357	20	48	19	
202	Eastern Ky.		0.296	0.380	0.461	2,169	445	643	121	14	999	69	397	262	49	28	30	441	43	102	20			0.296	0.386	0.461	1,708	360	505	98	14	787	52	330	215	48	21	16	393	39	49	26	
771	Western Ill.		0.255	0.328	0.342	1,596	195	407	57	11	546	20	176	140	43	19	34	400	23	76	28			0.257	0.368	0.354	1,228	194	316	63	7	435	14	171	191	36	20	20	331	21	56	14	
204	Eastern Mich.		0.262	0.350	0.351	1,902	279	498	89	6	668	23	241	214	54	17	47	464	42	92	44			0.290	0.371	0.422	1,582	270	458	91	8	667	34	247	168	47	19	37	285	37	55	23	
140	Cincinnati		0.256	0.358	0.400	1,834	303	469	86	13	734	51	277	233	73	26	32	483	31	81	27			0.256	0.339	0.395	1,513	219	388	75	12	598	37	202	156	39	14	23	349	52	33	18	
141	The Citadel		0.266	0.342	0.350	1,779	237	474	73	11	623	18	211	173	44	22	33	386	36	61	28			0.287	0.381	0.426	1,574	304	451	85	13	670	36	274	200	53	22	26	347	41	51	23	
30024	Utah Valley		0.256	0.340	0.357	1,767	227	453	69	14	631	27	204	187	42	9	9	446	53	30	17			0.284	0.363	0.422	1,503	271	427	80	10	635	36	243	144	50	14	32	285	34	43	15	
563	Radford		0.252	0.358	0.369	1,912	312	481	84	19	705	34	267	269	62	24	37	488	39	75	38			0.264	0.359	0.434	1,571	279	414	82	9	682	56	245	195	52	21	25	290	35	48	16	
646	South Alabama		0.261	0.378	0.400	1,922	383	502	86	9	768	54	348	331	45	23	26	451	34	43	17			0.264	0.367	0.386	1,531	271	404	76	6	591	33	243	192	65	15	23	384	30	37	16	
617	Saint Peter's		0.209	0.297	0.282	1,352	119	282	53	8	381	10	108	145	26	4	7	385	30	26	14			0.362	0.470	0.582	1,377	485	499	129	30	802	38	444	257	63	45	13	226	12	117	8	
149	Coastal Caro.		0.290	0.404	0.486	2,010	472	583	138	12	976	77	424	341	61	24	37	486	35	82	26			0.233	0.348	0.373	1,598	236	373	67	12	596	44	220	218	71	18	31	430	38	14	25	
77	BYU		0.274	0.343	0.387	1,761	255	482	107	10	681	24	230	167	29	20	18	346	37	27	12			0.268	0.361	0.388	1,414	227	379	84	7	549	24	204	176	41	20	24	275	30	18	16	
72	Bradley		0.294	0.393	0.445	1,729	350	509	103	13	770	44	309	236	60	22	45	400	28	56	16			0.250	0.339	0.369	1,378	200	345	76	6	508	25	180	162	29	11	18	320	24	39	15	
71	Bowling Green		0.255	0.332	0.326	1,697	202	432	70	5	554	14	180	179	24	10	31	417	36	26	16			0.320	0.421	0.473	1,392	314	445	95	5	658	36	290	205	56	24	29	260	27	69	21	
488	N.C. A&T		0.276	0.361	0.407	1,868	349	516	91	14	761	42	303	192	69	21	27	383	37	76	25			0.238	0.331	0.328	1,602	228	382	56	9	525	23	201	191	40	19	25	319	37	53	20	
474	New Orleans		0.268	0.343	0.380	2,176	322	584	98	21	826	34	291	187	71	22	20	427	54	22	16			0.258	0.363	0.375	1,690	267	436	97	10	634	27	242	214	75	17	36	468	20	62	18	
485	Norfolk St.		0.248	0.329	0.357	1,570	226	389	72	11	561	26	190	158	44	23	10	375	24	101	36			0.289	0.384	0.397	1,376	273	397	90	13	546	11	226	190	43	33	40	271	30	59	29	
483	Nicholls St.		0.279	0.373	0.393	2,009	362	561	111	18	789	27	320	211	109	33	58	393	53	41	31			0.294	0.384	0.422	1,719	313	505	94	11	726	35	286	200	67	23	36	256	50	42	23	
482	Niagara		0.286	0.378	0.408	1,742	335	498	113	11	711	26	304	201	70	21	13	367	30	62	14			0.297	0.419	0.424	1,338	298	397	66	13	567	26	252	250	52	30	32	272	29	74	21	
2915	Wofford		0.287	0.382	0.433	2,004	393	576	114	15	867	49	341	244	85	34	33	455	47	148	40			0.257	0.329	0.399	1,705	259	439	81	4	681	51	234	146	43	15	36	378	25	26	12	
509	Northwestern		0.250	0.346	0.359	1,641	248	410	71	12	589	28	222	198	56	26	16	379	26	90	29			0.284	0.393	0.420	1,403	290	399	73	12	589	31	254	215	54	28	25	276	30	61	17	
1045	DBU		0.296	0.401	0.491	2,045	437	605	144	12	1,004	77	405	322	58	32	11	411	44	72	10			0.251	0.334	0.375	1,531	217	385	65	8	574	36	198	158	39	16	17	414	36	23	12	
732	Utah		0.271	0.347	0.388	1,891	275	513	99	19	734	28	249	179	51	22	38	380	41	41	19			0.311	0.398	0.448	1,521	313	473	87	14	681	31	291	193	43	26	30	297	37	42	25	
609	Saint Louis		0.285	0.380	0.455	1,919	378	546	123	18	873	56	354	248	62	25	29	433	35	54	20			0.227	0.324	0.328	1,526	196	346	58	8	501	27	170	172	54	16	22	401	33	27	14	
433	Ole Miss		0.303	0.390	0.479	2,069	426	626	127	5	991	76	389	253	63	29	14	387	63	65	25			0.255	0.331	0.375	1,657	215	422	89	9	622	31	199	160	37	14	17	461	30	26	14	
472	New Mexico St.		0.313	0.412	0.481	2,050	490	641	120	24	986	59	447	247	117	27	48	400	42	39	7			0.267	0.361	0.377	1,557	250	415	59	10	587	31	218	207	33	15	22	396	39	35	17	
473	New Mexico		0.279	0.373	0.391	1,854	303	517	96	14	725	28	273	230	56	14	34	385	58	33	24			0.309	0.390	0.456	1,701	345	525	99	23	775	35	326	188	51	19	21	373	42	40	16	
355	Liberty		0.256	0.388	0.393	1,953	371	500	104	19	768	42	322	356	78	19	23	438	38	58	16			0.262	0.370	0.398	1,542	275	404	78	6	614	40	252	226	50	22	21	398	32	23	17	
471	NJIT		0.259	0.326	0.348	1,606	207	416	83	9	559	14	184	134	35	17	18	334	27	49	9			0.257	0.350	0.370	1,259	199	323	54	10	466	23	181	154	35	15	22	205	24	64	13	
626	San Diego St.		0.305	0.377	0.444	2,043	369	623	122	17	908	43	327	203	49	27	35	349	45	27	21			0.247	0.333	0.331	1,627	221	402	64	9	538	18	192	176	43	21	16	385	45	35	10	
352	Lehigh		0.248	0.346	0.336	1,528	234	379	68	15	513	12	206	213	33	30	34	352	41	45	12			0.266	0.367	0.369	1,535	260	409	86	21	567	10	230	198	58	19	34	358	38	56	24	
28755	FGCU		0.280	0.377	0.406	1,823	313	510	85	11	740	41	288	237	61	22	34	395	31	42	15			0.258	0.333	0.337	1,581	224	408	57	10	533	16	196	150	35	14	27	400	30	38	17	
572	Rhode Island		0.235	0.338	0.300	1,657	217	389	53	11	497	11	194	223	48	22	24	442	42	84	21			0.268	0.346	0.373	1,482	210	397	71	8	553	23	182	143	41	15	28	343	32	54	14	
741	VMI		0.284	0.394	0.477	1,794	352	509	104	21	856	67	310	281	62	27	22	461	33	95	22			0.289	0.375	0.451	1,584	301	458	69	5	714	59	263	185	41	13	23	367	27	73	14	
683	Stony Brook		0.273	0.351	0.402	1,844	304	503	110	21	742	29	267	186	52	29	31	349	35	68	26			0.272	0.360	0.411	1,505	260	410	90	16	619	29	238	174	40	14	31	304	40	30	22	
