player_id	team_id	team_name	Jersey	Player	Yr	Pos	GP	GS	G	App	GS	ERA	IP	CG	H	R	ER	BB	SO	SHO	BF	P-OAB	2B-A	3B-A	Bk	HR-A	WP	HB	IBB	Inh Run	Inh Run Score	SHA	SFA	Pitches	GO	FO	W	L	SV	KL
1997707	2	Abilene Christian	37	Patterson, Logan	Fr	P	11	0	0	11	0	4.40	14.1	0	11	10	7	8	9	0	64	53	1	0	0	2	2	3	0	7	1	0	0	233	12	17	0	0	0	3
1997705	2	Abilene Christian	14	Nerz, Matthew	Sr	C	11	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2005161	2	Abilene Christian	25	Hutson, G.	Jr	P	11	7	0	11	7	6.64	39.1	0	53	30	29	8	35	0	177	164	12	2	1	5	4	0	0	4	1	2	3	651	38	42	4	1	0	11
1997695	2	Abilene Christian	28	Buckley, Briley	So	P	9	0	0	9	0	7.71	9.1	0	9	11	8	10	7	0	48	35	3	1	0	1	5	1	0	9	5	0	2	173	11	7	0	0	0	3
1997674	2	Abilene Christian	34	Phillips, Wes	Jr	C	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1997703	2	Abilene Christian	23	Manning, Brady	Jr	OF	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1659965	2	Abilene Christian	16	Hanson, Drew	Sr	P	2	2	0	2	2	0.87	10.1	1	7	2	1	0	10	0	40	39	3	0	0	0	1	0	0	0	0	1	0	142	13	7	1	0	0	2
1997676	2	Abilene Christian	36	Spaeth, Hunter	Jr	P	1	0	0	1	0	0.00	0.1	0	2	1	0	2	0	0	4	2	2	0	0	0	0	0	0	1	1	0	0	18	0	0	0	0	0	0
1978602	735	Valparaiso	36	Billinger, Blake	Jr	UT	53	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1637348	735	Valparaiso	38	Jacob, Chad	Sr	INF	53	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1772558	735	Valparaiso	1	Dawson, Chase	Jr	OF	53	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1772565	735	Valparaiso	25	Shaikin, Sam	Jr	INF	53	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1884394	735	Valparaiso	3	Eggimann, Jayden	Sr	INF	53	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1772560	735	Valparaiso	8	Kapers, Scott	Jr	C	50	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1978596	735	Valparaiso	32	Leone, Zack	Sr	INF	45	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1637340	735	Valparaiso	27	Garbella, Giovanni	Sr	OF	44	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1884406	735	Valparaiso	30	Barczi, Christian	So	C	34	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1884401	735	Valparaiso	22	Dent, Riley	So	OF	31	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1528065	735	Valparaiso	31	Joslyn, Chet	Sr	P	24	0	0	24	0	4.66	29.0	0	32	15	15	12	26	0	126	104	7	0	0	1	2	4	0	26	11	3	3	430	19	32	1	1	1	6
1875007	735	Valparaiso	42	Hammel, Jarrett	So	P	24	2	0	24	2	3.20	39.1	0	27	19	14	25	18	0	176	138	5	1	2	0	3	5	1	19	10	5	3	592	42	52	3	2	0	4
1637349	735	Valparaiso	33	VanLanen, Luke	Sr	P	21	1	0	21	1	5.97	28.2	0	28	20	19	21	20	0	135	105	4	1	0	1	6	4	2	15	9	3	2	440	27	34	1	3	0	5
1772559	735	Valparaiso	4	Donohue, Patrick	Jr	INF	19	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1772562	735	Valparaiso	14	Dirienzo, Alex	Sr	P	17	0	0	17	0	5.81	26.1	0	28	17	17	12	16	0	119	101	5	1	0	1	1	4	0	14	5	1	1	374	25	34	1	2	1	3
1884403	735	Valparaiso	28	Tieman, Jon	So	P	16	15	0	16	15	5.11	98.2	2	127	69	56	33	56	0	451	406	27	3	0	7	6	2	0	0	0	7	3	1,238	107	118	5	5	0	13
1884396	735	Valparaiso	9	Fitzsimmons, Steven	So	OF	16	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1884397	735	Valparaiso	10	Rhodehouse, Easton	So	P	16	0	0	16	0	9.68	17.2	0	26	23	19	15	15	0	97	73	5	0	0	1	3	6	0	5	2	3	0	323	10	25	0	1	1	5
1884400	735	Valparaiso	20	Kissee, Hayden	Sr	P	15	1	0	15	1	5.11	24.2	0	40	21	14	6	14	0	119	104	4	2	1	4	1	5	0	16	8	1	3	360	20	31	1	2	1	4
1884395	735	Valparaiso	7	Jones, Brent	Jr	OF	14	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1751153	735	Valparaiso	37	Ferketic, Trey	Sr	P	14	14	0	14	14	6.84	73.2	2	90	68	56	34	50	0	360	296	23	2	0	8	7	16	0	0	0	9	5	1,052	78	86	4	7	0	14
1884405	735	Valparaiso	29	Gordon, Wes	Sr	P	13	13	0	13	13	7.32	67.2	1	89	57	55	13	38	0	307	282	23	4	1	10	3	6	0	0	0	5	1	951	71	86	2	8	0	12
1884407	735	Valparaiso	40	Mommersteeg, Michael	So	P	12	5	0	12	5	11.41	32.1	0	49	42	41	28	13	0	177	136	10	1	0	6	3	9	0	9	6	2	2	511	31	47	1	2	1	3
1884398	735	Valparaiso	18	Lutgen, Blake	So	INF	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1772566	735	Valparaiso	34	Leaverton, Nick	Jr	P	6	0	0	6	0	5.06	5.1	0	8	3	3	9	5	0	31	21	0	0	0	0	1	0	0	2	1	0	1	125	2	7	0	0	0	1
1884408	735	Valparaiso	41	Larson, Jake	So	P	6	0	0	6	0	16.20	5.0	0	8	10	9	5	1	0	31	21	3	0	0	1	1	4	0	3	2	0	1	96	9	3	0	0	0	1
1978577	735	Valparaiso	11	Currier, Josh	Fr	P	5	2	0	5	2	10.12	8.0	0	12	11	9	10	5	0	50	38	3	0	1	0	3	2	0	0	0	0	0	180	8	11	0	1	0	1
1884402	735	Valparaiso	26	Hill, Garrett	So	P	5	0	0	5	0	20.77	4.1	0	9	11	10	4	5	0	31	20	3	0	0	0	0	6	0	4	3	0	1	89	3	3	0	0	0	1
1873049	508	Northwestern St.	2	Ricca, Caleb	So	INF	59	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1651909	508	Northwestern St.	10	Adkins, Kwan	Sr	OF	59	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1651913	508	Northwestern St.	1	Fry, David	Sr	INF	59	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1997841	508	Northwestern St.	11	Lagreco, J.P.	Jr	OF	55	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1873052	508	Northwestern St.	23	Smith, Tyler	So	OF	55	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1997888	508	Northwestern St.	5	Taylor, Sam	Jr	INF	52	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1997887	508	Northwestern St.	4	Watson, Luke	Jr	3B	50	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1526878	508	Northwestern St.	37	Richard, Kelsey	Sr	C	48	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1997843	508	Northwestern St.	28	Fontenot, Larson	Fr	OF	41	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1766678	508	Northwestern St.	3	Kunert, Lenni	So	INF	40	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1997842	508	Northwestern St.	14	Stegall, Austin	Jr	OF	31	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1873042	508	Northwestern St.	16	Dodge, Chaney	Fr	INF	31	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1873041	508	Northwestern St.	33	Davis, Peyton	Fr	INF	25	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1873044	508	Northwestern St.	29	Hlad, Dan	Sr	P	20	2	0	20	2	2.73	56.0	0	45	19	17	23	50	0	230	194	10	2	0	1	8	5	1	16	1	6	2	876	43	58	3	2	3	15
1997891	508	Northwestern St.	20	Vasquez, Jose	Jr	P	19	0	0	19	0	2.17	37.1	0	30	11	9	12	32	0	153	135	3	1	0	1	5	4	3	9	1	2	0	565	37	36	6	1	4	6
1766653	508	Northwestern St.	19	Townsend, Austin	So	INF	19	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1997840	508	Northwestern St.	6	Michel, Reed	Jr	P	17	0	0	17	0	4.41	16.1	0	14	10	8	12	13	0	72	59	3	0	0	1	5	1	1	24	5	0	0	239	17	14	2	2	0	3
1997901	508	Northwestern St.	55	Pigott, Tyler	Jr	P	16	2	0	16	2	5.22	29.1	0	29	19	17	8	27	0	125	112	5	0	0	1	2	3	0	16	2	0	1	436	25	30	2	1	0	9
1997889	508	Northwestern St.	7	Heisler, Ridge	Jr	P	15	15	0	15	15	3.01	89.2	3	88	34	30	21	72	1	371	335	12	0	1	5	6	10	0	0	0	5	0	1,317	109	65	7	2	0	14
1997890	508	Northwestern St.	18	Maddox, Jerry	Jr	P	15	14	0	15	14	2.02	80.0	1	51	23	18	33	62	1	332	277	10	2	2	3	4	12	1	0	0	9	1	1,231	77	92	7	3	0	24
1766691	508	Northwestern St.	8	Jones, Nathan	Jr	P	15	15	0	15	15	3.71	97.0	2	101	49	40	23	71	0	411	373	18	2	1	6	9	7	1	0	0	5	3	1,336	115	84	4	6	0	28
1997906	508	Northwestern St.	36	Hodo, David	So	P	15	1	0	15	1	3.04	26.2	0	23	11	9	6	13	0	110	100	6	1	0	1	2	1	0	9	3	1	1	384	38	24	1	3	2	2
1873048	508	Northwestern St.	26	Ohnoutka, Donovan	Fr	P	14	0	0	14	0	5.74	15.2	0	14	12	10	8	6	0	70	58	1	0	0	1	5	3	0	7	6	1	0	227	26	10	1	0	0	1
1766677	508	Northwestern St.	40	McDonald, Cullen	Jr	P	12	3	0	12	3	3.52	30.2	0	30	14	12	7	30	0	131	117	7	0	0	2	5	2	1	2	0	1	4	446	16	43	3	0	0	7
1997893	508	Northwestern St.	21	Burke, Robert	Fr	P	11	7	0	11	7	4.94	31.0	0	41	20	17	19	18	0	150	128	10	0	0	2	8	0	0	3	1	0	3	562	26	44	0	2	0	6
1873040	508	Northwestern St.	38	Daigle, Evan	Fr	P	9	0	0	9	0	1.35	13.1	0	9	3	2	7	7	0	54	47	0	0	1	0	7	0	0	7	6	0	0	186	13	17	1	0	0	3
1997896	508	Northwestern St.	41	Wallace, Sam	Jr	UT	9	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1766655	508	Northwestern St.	12	Reich, Austin	Jr	P	7	0	0	7	0	7.94	5.2	0	6	8	5	10	4	0	35	24	0	1	0	0	3	1	1	2	0	0	0	144	4	8	0	0	0	2
1997899	508	Northwestern St.	13	O'Neal, Ty	Fr	P	4	0	0	4	0	4.50	6.0	0	4	3	3	3	6	0	24	20	0	0	0	1	0	1	0	0	0	0	0	61	6	4	0	0	0	1
1873054	508	Northwestern St.	39	Taylor, Cameron	Fr	P	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1766654	508	Northwestern St.	32	Swanson, Kyle	Jr	C	2	0	0	2	0	4.91	3.2	0	4	2	2	2	1	0	16	13	1	0	0	0	0	0	0	2	1	1	0	30	4	5	0	0	0	0
1998514	6	Alabama A&M	6	Smith III, Jonathan	Jr	0	49	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1773865	6	Alabama A&M	2	O'Reel, J.T.	Sr	INF	49	49	0	6	0	1.59	11.1	0	6	4	2	9	12	0	50	38	1	0	0	0	1	1	0	3	0	1	1	132	14	7	0	1	1	4
1773864	6	Alabama A&M	1	Peppers, Carlton	Sr	OF	47	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1879692	6	Alabama A&M	22	Mitchell, Dalton	Jr	P	47	44	0	6	0	1.86	9.2	0	8	3	2	6	9	0	43	32	1	0	0	0	2	1	0	1	1	1	3	14	6	11	1	0	0	2
1879683	6	Alabama A&M	20	McGregory, Carson	Sr	1B	43	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1879678	6	Alabama A&M	8	O'Neal-El, Tyus	Sr	OF	36	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1879693	6	Alabama A&M	4	Betancourt, Wilanier	Jr	C	35	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1998525	6	Alabama A&M	33	Moore, Brandon	Fr	OF	33	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1998504	6	Alabama A&M	23	Lott, Justin	Jr	INF	26	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1998527	6	Alabama A&M	10	Polinsky, Richard	Fr	INF	26	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1998513	6	Alabama A&M	31	Santiago, Raymond	Jr	INF	25	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1879696	6	Alabama A&M	30	Parker, Carl	Jr	OF	24	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1998507	6	Alabama A&M	9	Figueroa, Jose	Fr	P	23	7	0	23	7	6.16	68.2	2	82	57	47	43	40	0	333	273	16	1	0	9	13	6	0	10	9	5	6	399	63	89	2	5	1	10
1773880	6	Alabama A&M	28	Warner, Casey	So	P	22	9	0	22	9	9.47	58.0	0	92	73	61	43	26	0	313	258	23	5	0	6	9	6	0	11	10	1	5	507	57	80	1	7	0	7
1879695	6	Alabama A&M	29	Milam, Blaine	Sr	P	19	11	0	18	10	11.54	48.1	0	88	74	62	35	23	0	274	225	14	1	2	7	6	10	1	4	2	4	0	491	42	67	0	11	1	6
1879684	6	Alabama A&M	17	Diaz, Joannes	So	C	19	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1998502	6	Alabama A&M	40	Britt, Jacob	Fr	P	16	11	0	16	11	4.88	75.2	3	93	52	41	23	33	0	347	304	21	2	0	4	5	9	0	3	0	7	4	336	85	92	4	7	0	11
1998532	6	Alabama A&M	13	Stripling, Will	Fr	OF	15	3	0	1	0	81.00	0.1	0	1	3	3	2	1	0	4	2	1	0	1	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0
1879694	6	Alabama A&M	27	Alsbrooks, Quentin	Jr	P	15	2	0	15	2	11.22	25.2	0	35	36	32	41	15	0	163	110	3	1	1	2	14	10	1	12	7	0	2	346	25	35	0	1	0	6
1998503	6	Alabama A&M	12	Lackey, Lemuel	Fr	UT	14	8	0	3	0	3.00	3.0	0	1	3	1	7	3	0	17	9	0	0	0	0	1	1	0	3	1	0	0	27	1	4	0	0	0	0
1998509	6	Alabama A&M	25	Rodriguez, Lionexis	Fr	C	12	8	0	3	0	9.82	3.2	0	7	4	4	4	2	0	24	16	0	0	0	1	3	2	0	5	5	2	0	54	5	4	0	0	0	0
1661679	6	Alabama A&M	16	Chatman, Tyler	Sr	P	12	2	0	12	2	9.90	20.0	0	25	25	22	14	16	0	97	79	6	0	0	6	2	1	0	13	4	0	3	239	14	25	0	1	0	2
1998526	6	Alabama A&M	14	Pearson, Jalen	Fr	P	12	5	0	12	5	7.81	40.1	0	44	39	35	32	23	0	197	158	7	1	1	9	3	0	0	8	6	4	3	149	40	53	2	2	0	8
1998528	6	Alabama A&M	15	Simpson, Luke	Fr	INF	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1998510	6	Alabama A&M	32	Sanders, Trevor	Fr	P	9	0	0	9	0	11.57	7.0	0	12	12	9	6	3	0	41	32	2	0	0	3	2	2	0	12	5	0	1	88	7	10	1	0	0	1
1879677	6	Alabama A&M	7	Diaz Jr., Fernando	So	P	7	2	0	7	2	4.43	22.1	0	27	12	11	15	10	0	105	84	2	2	1	1	3	2	0	5	5	1	3	168	24	25	1	1	0	3
1998508	6	Alabama A&M	34	Morris, Ethan	Fr	P	4	0	0	4	0	10.80	1.2	0	3	3	2	5	1	0	14	9	1	0	0	0	1	0	0	1	0	0	0	34	1	3	0	0	0	0
1879697	6	Alabama A&M	26	Diaz, Jesus	So	P	4	0	0	4	0	6.75	2.2	0	6	2	2	0	1	0	13	13	3	0	0	0	0	0	0	2	1	0	0	12	0	6	0	0	0	0
1879680	6	Alabama A&M	11	Redmond, Kyle	So	OF	2	1	0	2	1	10.00	9.0	0	14	10	10	2	10	0	44	40	2	0	0	0	2	2	0	0	0	0	0	98	9	6	0	1	0	1
1773874	6	Alabama A&M	3	Whitaker, Brandon	Jr	INF	1	0	0	1	0	0	0	0	0	2	2	2	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	10	0	0	0	0	0	0
1880450	739	Villanova	21	Toohers, Ryan	So	1B	48	48	0	2	0	6.75	1.1	0	4	2	1	1	2	0	10	8	0	0	0	0	0	1	0	0	0	0	0	40	1	1	0	0	0	0
1644756	739	Villanova	17	Gulati, David	Sr	OF	48	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1880447	739	Villanova	5	Bruno, Tyler	So	OF	47	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1763700	739	Villanova	7	Heilenbach, John	So	INF	45	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1988389	739	Villanova	2	O'Neill, Pat	Fr	INF	42	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1880451	739	Villanova	22	Lilly, Timothy	So	INF	41	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1988378	739	Villanova	4	Kim, Josh	Fr	INF	41	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1880448	739	Villanova	10	deMarrais, Doug	Jr	C	40	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1763703	739	Villanova	25	Radvany, JP	Jr	DH	38	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1988379	739	Villanova	9	Manto, Jeff	Fr	INF	31	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1644762	739	Villanova	6	Campos, Brandon	Sr	C	30	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1763701	739	Villanova	13	Channell, Cole	Jr	OF	30	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1988391	739	Villanova	8	Rotondo, Chris	Fr	INF	28	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1880453	739	Villanova	28	Sarro, Dominic	So	INF	25	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1763694	739	Villanova	11	Lutner, Zach	Jr	P	21	0	0	21	0	3.33	27.0	0	30	14	10	14	20	0	120	104	3	3	1	2	5	0	1	23	9	1	1	400	27	28	1	1	1	10
1763697	739	Villanova	36	Applegate, Jason	Jr	P	19	0	0	19	0	3.68	22.0	0	23	12	9	9	22	0	99	84	3	1	0	2	5	5	0	23	5	1	0	298	21	17	1	2	2	4
1880446	739	Villanova	31	Arella, Tyler	So	P	18	6	0	18	6	6.14	44.0	0	54	34	30	19	41	0	207	179	11	1	0	4	2	2	0	14	6	5	2	692	28	57	2	3	0	9
1644754	739	Villanova	14	Owen, Andrew	Sr	P	16	0	0	16	0	6.00	21.0	0	22	20	14	15	21	0	101	82	2	1	0	3	7	3	0	11	6	0	1	347	19	16	0	0	0	5
1763696	739	Villanova	35	Rosero, Jonathan	Jr	P	16	11	0	16	11	6.15	52.2	0	60	44	36	29	35	0	243	198	14	3	0	2	5	5	0	3	2	2	9	811	46	61	1	8	1	11
1763699	739	Villanova	49	Esp, Jake	Jr	P	15	1	0	15	1	3.68	22.0	0	20	15	9	25	15	0	114	84	6	0	0	0	2	4	0	11	6	0	1	408	11	36	0	1	0	4
1988388	739	Villanova	16	Mathes, Cameron	Jr	P	15	1	0	15	1	4.08	17.2	0	17	9	8	11	15	0	84	69	3	0	1	2	3	1	0	7	1	1	2	316	14	24	0	0	0	4
1644759	739	Villanova	33	Sgaramella, Mike	Sr	P	14	5	0	14	5	8.58	35.2	0	57	40	34	12	32	0	173	151	14	1	0	3	4	3	0	4	2	2	5	479	37	27	2	2	0	7
1988377	739	Villanova	30	Kingsburgh, Jimmy	Fr	P	13	11	0	13	11	5.89	62.2	0	77	50	41	18	44	0	292	254	13	2	1	6	12	14	0	0	0	5	1	944	65	65	0	8	0	13
1644758	739	Villanova	34	McCarthy, Conor	Sr	P	13	0	0	13	0	2.84	19.0	0	14	10	6	12	24	0	87	70	4	0	1	0	2	2	0	10	8	3	0	331	12	21	0	3	1	8
1660954	739	Villanova	37	Doty, Ryan	Sr	P	11	11	0	11	11	4.23	66.0	1	68	37	31	24	63	0	290	253	12	1	1	5	2	3	0	0	0	2	8	812	60	66	2	9	0	24
1988392	739	Villanova	19	Margulis, Sam	Fr	OF	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1644757	739	Villanova	20	DeRenzi, Lukas	Jr	DH	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1880452	739	Villanova	27	Pfutzenreuter, Ryan	So	P	7	2	0	7	2	3.10	20.1	0	21	15	7	10	14	0	95	78	2	0	0	1	2	2	0	5	0	3	2	267	10	31	0	2	1	3
1880449	739	Villanova	18	Bergh, Colin	So	C	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1763715	739	Villanova	43	Rodgers, David	Jr	INF	2	0	0	2	0	9.64	4.2	0	9	5	5	2	2	0	27	22	2	0	0	1	0	3	0	1	1	0	0	74	4	6	0	0	0	0
1988393	739	Villanova	24	Brookwell, Steve	Fr	OF	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1760998	505	Northern Ky.	16	Haueter, Will	Jr	INF	53	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1866753	505	Northern Ky.	33	Roberts, Chad	Sr	INF	51	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1996281	505	Northern Ky.	31	Hohman, Collin	Fr	C	45	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1996273	505	Northern Ky.	2	Bacon, Andrew	Fr	INF	44	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1996282	505	Northern Ky.	52	Doersching, Griffin	Fr	INF	44	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1655429	505	Northern Ky.	4	Mercurio, Dominic	Sr	INF	43	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1996278	505	Northern Ky.	15	Heavilin, Cole	Jr	INF	41	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1655430	505	Northern Ky.	28	Moffatt, Mike	Sr	OF	37	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1866751	505	Northern Ky.	5	Paradis, Shane	So	INF	37	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
