game_id	game_date	away_team_id	away_team_name	away_g	away_r	away_ab	away_h	away_two_b	away_three_b	away_total_b	away_hr	away_rbi	away_bb	away_hbp	away_sf	away_sh	away_k	away_dp	away_sb	away_cs	away_picked	home_team_id	home_team_name	home_g	home_r	home_ab	home_h	home_two_b	home_three_b	home_total_b	home_hr	home_rbi	home_bb	home_hbp	home_sf	home_sh	home_k	home_dp	home_sb	home_cs	home_picked	neutral
4565233	04/21/2018	/team/32/12973	Little Rock			28	4			4			5				8	4			2	/team/671/12973	Louisiana		4	28	7	1		11	1	3		1	1		4		2		3	0
4565230	04/21/2018	/team/454/12973	Murray St.		5	35	8	1		15	2	5	3	2			7	1			2	/team/654/12973	Southeast Mo. St.		7	35	12	3		18	1	6	6		1		9				1	0
4530692	03/18/2018	/team/386/12973	Marist		5	35	9	5		17	1	4	2				10		1			/team/711/12973	Towson		3	36	9			12	1	3	2			1	6	1	1		3	0
4565234	04/21/2018	/team/697/12973	Texas A&M		8	41	12	2		14		6	1	1			5					/team/694/12973	Tennessee		3	30	6	1		7		3	6	2	1		4		1			0
4565235	04/21/2018	/team/716/12973	Troy		12	45	22	5		30	1	10	4	2		1	6	1	1		4	/team/30/12973	Arkansas St.		9	36	14	4	1	23	1	9	1	2	3	1	9	1	1			0
4541397	03/29/2018	/team/361/12973	LIU Brooklyn		5	35	13	3		16		4	5				11	1	1		2	/team/222/12973	Fairleigh Dickinson			31	6			6			4				15	2			1	0
4503512	02/23/2018	/team/275/12973	Harvard		5	38	8	1		9		5	2	1			12	1			1	/team/625/12973	Samford		6	36	13	4		17		5	6	1		2	7	1	3		2	0
4550038	04/07/2018	/team/810/12973	Wright St.		7	34	11	2		16	1	7	5	1	2		7		2			/team/302/12973	Ill.-Chicago		1	29	4	1		5		1	2				3	2	1			0
4550036	04/07/2018	/team/136/12973	Chicago St.			20	1			1			4	2			7	1	1		1	/team/102/12973	Sacramento St.		10	29	12			21	3	10	2	2			4					0
4560913	04/18/2018	0	Miami-Hamilton		3	34	7	4		11		2	1	2			10				2	/team/505/12973	Northern Ky.		9	33	9	4		13		8	5	2	1		6	1				0
4506967	02/25/2018	/team/464/12973	Omaha		2	33	6	1		7		1	4			1	7				1	/team/782/12973	Wichita St.		6	33	9	1		19	3	6	2				7				2	0
4583790	05/19/2018	/team/149/12973	Coastal Caro.		10	34	11	2		25	4	10	9			2	7		1		1	/team/27/12973	Appalachian St.		5	41	13	1		14		5	1				8	1				0
4583793	05/19/2018	/team/513/12973	Notre Dame		7	36	12	2		20	2	7	2		1	2	7					/team/367/12973	Louisville		10	34	13	2		21	2	9	7	1	1		3	1				0
4583792	05/19/2018	/team/147/12973	Clemson		5	34	10			13	1	4	3	2			10	2				/team/545/12973	Pittsburgh			34	7		2	11			4	1			8					0
4583795	05/19/2018	/team/115/12973	Campbell		6	34	11	2	1	18	1	5	6	1		3	5	2			4	/team/563/12973	Radford		4	29	6		1	8		4	11	1	2		11	1	1			0
4583794	05/19/2018	/team/14927/12973	Belmont		7	43	12	2		17	1	7	5	1		1	7		2		4	/team/509/12973	Northwestern		5	40	10	2		12		4	4	2			7	1			4	0
4542282	03/30/2018	/team/128/12973	UCF			31	5			5			4	2			14	1				/team/404/12973	Memphis		9	35	10	5	1	17		9	5	1	1		11					0
4542286	03/30/2018	/team/149/12973	Coastal Caro.		15	40	14	5	1	30	3	13	7	1			15		1			/team/253/12973	Ga. Southern		2	32	4			7	1	2	4				13					0
4516779	03/06/2018	/team/317/12973	James Madison		1	34	8	2		10		1	4				8	1				/team/694/12973	Tennessee		10	34	14	4		21	1	8	4	3			3	4	1		1	0
4513056	03/03/2018	/team/466/12973	Nevada		5	37	11	2	1	18	1	5	2				9					/team/473/12973	New Mexico		8	35	16	3		19		7	2			2	5	2	1			0
4513054	03/03/2018	/team/236/12973	Fordham		14	38	12	4		16		12	7	2		3	9				2	/team/317/12973	James Madison		6	37	12	1		16	1	2	5	1		1	11	1	1		1	0
4499511	02/18/2018	/team/331/12973	Kent St.		6	35	10	1		17	2	5	7	1		1	10	2			2	/team/624/12973	Sam Houston St.		12	34	11	4		21	2	12	3	2	1		10				1	0
4581799	05/13/2018	/team/28600/12973	Lipscomb		1	31	5			8	1	1	2			1	9	1			1	/team/2711/12973	North Florida		3	30	8			8		3	1				2		2			0
4581798	05/13/2018	/team/471/12973	NJIT		3	32	6	2		8		2	2	1		1	12				2	/team/1157/12973	Kennesaw St.		2	31	7	2		9		2	3	1		2	3	2			1	0
4581793	05/13/2018	/team/257/12973	Georgia		4	37	10			13	1	4	3	1			8				1	/team/235/12973	Florida		1	30	3			3		1	3				7				2	0
4581791	05/13/2018	/team/158/12973	Columbia		3	29	10	1	1	13		3	4	3	1	2	1	3	1			/team/167/12973	Cornell		2	34	9	2		11		1	4				1	1				0
4581790	05/13/2018	/team/83/12973	Bucknell		3	32	7	1		8		2			1	2	12	2			1	/team/725/12973	Army West Point		4	26	6		1	8		3	6	2	1	2	5	1	1		1	0
4581794	05/13/2018	/team/736/12973	Vanderbilt		7	33	9	2		14	1	6	2	2	1		3		1			/team/694/12973	Tennessee		8	29	8	3		14	1	8	6	3	1	2	9		1		1	0
4568615	04/21/2018	/team/627/12973	San Diego			29	2			2			1				2	1				/team/541/12973	Pepperdine		4	29	8	1		12	1	4	2			2	5	1				0
4564948	04/20/2018	/team/711/12973	Towson		2	33	7	2		9		2	1	2			10				1	/team/460/12973	UNCW		5	29	4			4		5	8				8				2	0
4512905	03/03/2018	/team/503/12973	Northern Ill.		15	40	14	7	1	32	3	14	9		2		7	1	1		1	/team/2743/12973	Incarnate Word		1	32	6			6		1	3	1			5	2				0
4583860	05/19/2018	/team/669/12973	Missouri St.		10	37	11	1		21	3	10	7		1	1	10					/team/1045/12973	DBU		4	34	7	1		14	2	4	6	2			8					0
4583867	05/19/2018	/team/456/12973	UNC Asheville		7	37	10			13	1	5	6			1	7				1	/team/48/12973	Charleston So.		12	40	16	2	1	23	1	12	3		1	1	7				1	0
4583865	05/19/2018	/team/1092/12973	Gardner-Webb		5	31	8	2	2	14		5	6	1	1		3	1			1	/team/363/12973	Longwood		1	29	4			4		1	6	1			7	1	1			0
4568618	04/24/2018	/team/629/12973	San Francisco		7	43	14	2		19	1	7	5	1	1	2	6	3			1	/team/108/12973	UC Davis		9	45	13	3		19	1	7	2	5	1	2	3	1			3	0
4561535	04/18/2018	/team/692/12973	Tennessee Tech		12	43	17	1	2	40	6	12	3		1		5	1			1	/team/6/12973	Alabama A&M		8	40	13	2		21	2	8	3	2			13		1		2	0
4565097	04/21/2018	/team/632/12973	Savannah St.		2	29	10			10		2	1				3	1			1	/team/228/12973	Florida A&M		5	27	8			11	1	3	5	1			4				1	0
4534337	03/22/2018	/team/433/12973	Ole Miss		5	34	8			11	1	4	1	1			11	1			1	/team/697/12973	Texas A&M		4	38	10	2		12		3	3	2			14					0
4561536	04/18/2018	/team/355/12973	Liberty		3	34	7	2		9		3	6				14				1	/team/746/12973	Virginia		14	34	11	2		19	2	12	11	1	1	1	9				2	0
4565093	04/21/2018	/team/562/12973	Quinnipiac		3	25	4	1		5		3	2	1			10					/team/116/12973	Canisius			23	4	2		6			2			1	7					0
4561533	04/18/2018	/team/328/12973	Kansas			28	4	1		5			2	1			13	3				/team/782/12973	Wichita St.		11	38	15	8		23		11	4	1	1		10				1	0
4561532	04/15/2018	/team/610/12973	Saint Mary's (CA)		16	48	19	4		29	2	14	5	3			10	1			1	/team/627/12973	San Diego		2	32	5			8	1	2	3	1			6	1			1	0
4581425	05/12/2018	/team/660/12973	SIUE		6	37	11			17	2	6	2				4	1	1			/team/201/12973	Eastern Ill.		7	33	11	2	1	18	1	7	5			2	1					0
4584147	05/20/2018	/team/99/12973	Long Beach St.		1	31	6	1		7			6	1			6	2			1	/team/277/12973	Hawaii		4	33	8	4		15	1	3	1				6					0
4584141	05/12/2018	/team/272/12973	Hartford		5	29	8	1		12	1	5	4		2		5	3	1			/team/683/12973	Stony Brook		8	31	12	2	2	21	1	7	4	1	1	2	7	1			1	0
4581420	05/12/2018	/team/366/12973	Louisiana Tech		1	30	7	2		12	1	1		1			6	2				/team/664/12973	Southern Miss.		16	37	16	1		32	5	16	5	2	1	1	8				1	0
4533642	03/21/2018	/team/392/12973	Maryland		11	37	11	1		15	1	10	5	1	1		11	1			4	/team/1068/12973	Elon		3	35	8	1		9		3	5	1			10	1				0
4566549	04/14/2018	/team/482/12973	Niagara		9	32	9	3		18	2	8	1	1			5					/team/386/12973	Marist		13	26	11	2		13		13	8	1		2	3	1	2			0
4521627	03/10/2018	/team/99/12973	Long Beach St.		1	31	5	1		6				1			5	2				/team/697/12973	Texas A&M		19	40	17	3	1	31	3	18	10	1	1	1	6					0
4553077	04/10/2018	/team/536/12973	UTRGV		2	37	11	1		12		2	1	1	1	2	8				3	/team/670/12973	Texas St.		1	34	5	1		6			3			1	11	1			1	0
4553073	04/10/2018	/team/702/12973	UT Arlington		5	38	10	4		14		4	5	1	1		9	1				/team/698/12973	TCU		6	35	11		1	13		6	3				8				1	0
4553072	04/10/2018	/team/772/12973	Western Ky.		2	29	3			3		1	5	1			12		2			/team/736/12973	Vanderbilt		3	30	6	1		13	2	3	6	2			8				1	0
4553079	04/10/2018	/team/695/12973	UT Martin			31	5			5			2				15				1	/team/694/12973	Tennessee		9	36	14	4	1	26	2	8	6	2			3		1		2	0
4504181	02/23/2018	/team/51/12973	Baylor		2	33	7	1		8		1	5				8		1			/team/110/12973	UCLA		5	30	8	3		11		5	10	1		1	11		1		1	0
4504186	02/23/2018	/team/629/12973	San Francisco		2	35	6	2		8		1	1	2		2	13		1		1	/team/102/12973	Sacramento St.			40	7			7							15	1			2	0
4504637	02/24/2018	/team/458/12973	Charlotte		4	32	7	2		9		3	4		1		7				2	/team/257/12973	Georgia		6	30	6	3		9		5	3			1	7				1	0
4512672	03/03/2018	/team/109/12973	UC Irvine		2	37	10	1		14	1	2	2				14	1				/team/698/12973	TCU		6	35	10	1		11		6	1	1			6				1	0
4543660	03/31/2018	/team/381/12973	Manhattan		2	32	5	1		6		2	4				13					/team/236/12973	Fordham			32	6	2		8			3	1		1	11				2	0
4543662	03/31/2018	/team/77/12973	BYU		2	38	10			10		2	4	2			7					/team/541/12973	Pepperdine		5	33	11	3	1	19	1	5	3		1	1	6				2	0
4543667	03/31/2018	/team/740/12973	VCU		1	29	6			6			3	2		1	9	3				/team/609/12973	Saint Louis		7	36	9	2		11		4	3	1		2	3				2	0
4543666	03/31/2018	/team/219/12973	Evansville		4	29	9	1		10		4	3	2		4	3	2	1		1	/team/169/12973	Creighton		5	32	7	1		11	1	5	6			1	9					0
4543668	03/31/2018	/team/465/12973	UNLV		7	37	8	2		16	2	6	4				7				1	/team/466/12973	Nevada		3	30	8	1		9		3	3			1	1	2			1	0
4585092	05/23/2018	/team/749/12973	Wake Forest		2	32	5	2		7			6				11	1				/team/367/12973	Louisville		10	34	11	2	1	18	1	8	5	3		1	5				3	1
4585093	05/24/2018	/team/465/12973	UNLV		13	40	14	2		22	2	13	7	1	1	1	7		1			/team/466/12973	Nevada		8	38	12	5		20	1	8	4	2		2	12				1	1
4519937	03/09/2018	/team/603/12973	St. John's (NY)		4	29	5	1		6		2	3	1			9	1	2		3	/team/328/12973	Kansas		7	36	12	2	1	19	1	7	1		1		12					0
4518084	03/07/2018	/team/664/12973	Southern Miss.			27	2			2			4				8	2	1			/team/8/12973	Alabama		3	29	6	3		9		3	3	2	1		5	1			2	0
4504456	02/23/2018	/team/248/12973	George Mason		4	42	11	4		15		3	1	2		1	13		1		2	/team/87/12973	Butler		5	39	9	1		10		5	2	1		1	12	1				1
4504986	02/24/2018	/team/393/12973	UMES		1	29	3	1	1	6		1	2	1			7	1				/team/792/12973	Winthrop		5	31	7	1		11	1	5	2			1	8		1			0
4585234	05/26/2018	/team/545/12973	Pittsburgh		2	32	6			9	1	2	3				10	2				/team/367/12973	Louisville		5	29	8	1	1	14	1	4	4			2	6	2			1	1
4585235	05/26/2018	/team/1045/12973	DBU		14	41	16	3		37	6	14	3	2			5	2				/team/72/12973	Bradley		7	41	16	2		27	3	6	4				7	2				1
4539420	03/27/2018	/team/31/12973	Arkansas		8	35	9	1		13	1	8	9	1			6	1	1		2	/team/404/12973	Memphis		7	38	11	2		16	1	6	5				11				1	0
4539426	03/27/2018	/team/664/12973	Southern Miss.		6	37	13	2		21	2	6	3		1		11					/team/433/12973	Ole Miss		7	33	11	2		16	1	6	3				7	1	1			0
4585231	05/26/2018	/team/229/12973	Fla. Atlantic		7	35	10			10		5	5			1	5	1				/team/574/12973	Rice		4	37	9	2		11		4	3	1			10					1
4539425	03/27/2018	/team/657/12973	Southern California		3	36	9	1		10		3	3				7	1			1	/team/97/12973	Cal St. Fullerton		1	30	6		1	8		1		1	1	1	8	1				0
4539429	03/27/2018	/team/108/12973	UC Davis		3	33	6	1		10	1	3	4	1			12		1			/team/107/12973	California		9	33	11	1		18	2	7	11	1			5	2	1		3	0
4585238	05/26/2018	/team/646/12973	South Alabama		1	28	3			3			8	1		1	7		1			/team/149/12973	Coastal Caro.		3	32	9	1		10		2	9				3	1				1
4551511	04/07/2018	/team/253/12973	Ga. Southern		3	35	6			6		2	4		1		12					/team/32/12973	Little Rock		2	36	10	2		12		2	5		1		18	1	1		3	0
4501002	02/18/2018	/team/464/12973	Omaha		1	31	5			5			3	1			11				1	/team/509/12973	Northwestern		3	29	7	2	1	11		3	5	1			5				3	1
4529658	03/17/2018	/team/454/12973	Murray St.		7	35	9	1		16	2	7	3			1	13	1				/team/43/12973	Austin Peay		8	30	9	4		13		6	7		1		6	1	1			0
4525108	03/13/2018	/team/27/12973	Appalachian St.		6	30	9	4		13		5	5	3	1	1	7	3			3	/team/489/12973	N.C. Central			34	7	1		8			2	1			12				2	0
4562514	04/18/2018	/team/2915/12973	Wofford		3	32	8	1		9		2	3	1	1	1	8	2	1		1	/team/456/12973	UNC Asheville		5	26	2	2		4		4	6	1	1		8					0
4563398	04/20/2018	/team/756/12973	Washington		4	35	10	1		11		4	4		1		8	1				/team/107/12973	California		11	33	14	4		21	1	8	6	2	2		5		2		3	0
4526107	03/14/2018	0	Lawrence Tech		8	35	7	1		11	1	5	4	1		1	11		1		1	/team/418/12973	Michigan		3	33	8	1		9		3	4	1			6	1			1	0
4526106	03/14/2018	/team/813/12973	Yale		2	32	6			6		2	4	2			3	1			1	/team/193/12973	Duke		10	35	14	7		21		9	7	1	1	3	8				3	0
