player_id	player_name	team_id	team_name	game_date	Pos	G	R	AB	H	2B	3B	TB	HR	RBI	BB	HBP	SF	SH	K	DP	CS	Picked	SB	RBI2out
1660935	Golsan, Will	/team/433/12560	Ole Miss	04/11/2017	RF		1	5	1			4	1	2					2				1			0
1546120	Bortles, Colby	/team/433/12560	Ole Miss	04/11/2017	3B		2	3							2				3							0
1752119	Olenek, Ryan	/team/433/12560	Ole Miss	04/11/2017	CF		1	4	2	2		4							1							0
1867517	Rowe, Tim	/team/433/12560	Ole Miss	04/11/2017	DH			4											3							0
1752121	Fortes, Nick	/team/433/12560	Ole Miss	04/11/2017	C			4	2	1		3		2					1							0
1660945	     Watson, Kyle	/team/433/12560	Ole Miss	04/11/2017	PHLF			1											1							0
1867503	Dillard, Thomas	/team/433/12560	Ole Miss	04/11/2017	LF			2								1			1			1				0
1867522	Zabowski, Cole	/team/433/12560	Ole Miss	04/11/2017	1B		1	3	1			1			1				1				1			0
1867507	Kessinger, Grae	/team/433/12560	Ole Miss	04/11/2017	SS			3	1			1						1	1							0
1660933	     Feigl, Brady	/team/433/12560	Ole Miss	04/11/2017	P																					0
1867505	Holston, Greer	/team/433/12560	Ole Miss	04/11/2017	P																					0
1526606	Burdeaux, Dylan	/team/664/12560	Southern Miss.	04/11/2017	1B			5	2			2													04/11/2017	0
1865940	Irby, Mason	/team/664/12560	Southern Miss.	04/11/2017	RF			5											1	1					04/11/2017	0
1636995	Braley, Taylor	/team/664/12560	Southern Miss.	04/11/2017	PDH			2							2										04/11/2017	0
1865952	Wallner, Matt	/team/664/12560	Southern Miss.	04/11/2017	CF			2								2			1						04/11/2017	0
1637006	Slater, Hunter	/team/664/12560	Southern Miss.	04/11/2017	LF			4	1			1							1						04/11/2017	0
1865947	     Donaldson, Cole	/team/664/12560	Southern Miss.	04/11/2017	C		1	1	1			1													04/11/2017	0
1760119	Bowen, Bryant	/team/664/12560	Southern Miss.	04/11/2017	C			2							1				1						04/11/2017	0
1760114	     Guidry, Matthew	/team/664/12560	Southern Miss.	04/11/2017	PH			1																	04/11/2017	0
1760111	Hadley, Tracy	/team/664/12560	Southern Miss.	04/11/2017	3B			3											3						04/11/2017	0
1636999	     Keating, Daniel	/team/664/12560	Southern Miss.	04/11/2017	PH			1											1						04/11/2017	0
1760121	Cooper, Storme	/team/664/12560	Southern Miss.	04/11/2017	2B			3											1						04/11/2017	0
1865939	     Maack, Casey	/team/664/12560	Southern Miss.	04/11/2017	PH		1								1										04/11/2017	0
1865954	     Smith, Colt	/team/664/12560	Southern Miss.	04/11/2017	P																				04/11/2017	0
1865955	     Nelms, Alex	/team/664/12560	Southern Miss.	04/11/2017	P																				04/11/2017	0
1865950	     Driver, Trent	/team/664/12560	Southern Miss.	04/11/2017	P																				04/11/2017	0
1865941	Boyd, Leemarcus	/team/664/12560	Southern Miss.	04/11/2017	SS			2	1			1			1										04/11/2017	0
1639947	Guthrie, Dalton	/team/235/12560	Florida	03/07/2017	SS		1	4	1			1		1												0
1751870	     Reese, Blake	/team/235/12560	Florida	03/07/2017	CF			1	1	1		2		1												0
1866415	Langworthy, Austin	/team/235/12560	Florida	03/07/2017	CF			3																		0
1639948	     Hicks, Christian	/team/235/12560	Florida	03/07/2017	3B			2																		0
1751867	India, Jonathan	/team/235/12560	Florida	03/07/2017	3B			2											2							0
1639953	Schwarz, JJ	/team/235/12560	Florida	03/07/2017	1B			4	1			1							1							0
1866411	Bell, Keenan	/team/235/12560	Florida	03/07/2017	RF			4	2			2								1						0
1639952	Rivera, Mike	/team/235/12560	Florida	03/07/2017	DH			4												1						0
1751887	Maldonado, Nelson	/team/235/12560	Florida	03/07/2017	LF			4																		0
1751868	Liput, Deacon	/team/235/12560	Florida	03/07/2017	2B		2	3	2	1		3							1							0
1639949	Kolozsvary, Mark	/team/235/12560	Florida	03/07/2017	C			2	1			1		1	1											0
1866410	     Baker, Andrew	/team/235/12560	Florida	03/07/2017	P																					0
1866421	     Milchin, Garrett	/team/235/12560	Florida	03/07/2017	P																					0
1866418	     Maye, Cole	/team/235/12560	Florida	03/07/2017	P																					0
1866417	     Long, Nick	/team/235/12560	Florida	03/07/2017	P																					0
1751874	Byrne, Michael	/team/235/12560	Florida	03/07/2017	P																					0
1647731	Reardon, Matt	/team/28755/12560	FGCU	03/07/2017	2B		1	5	3			3		1											03/07/2017	0
1865887	Gonzalez, Julio	/team/28755/12560	FGCU	03/07/2017	SS			4	2		1	4		4		1			1						03/07/2017	0
1865832	     Garcia, Richie	/team/28755/12560	FGCU	03/07/2017	3B																				03/07/2017	0
1420573	Rivera, Nick	/team/28755/12560	FGCU	03/07/2017	1B			4	1			1		1	1				2						03/07/2017	0
1761417	Smith, Jake	/team/28755/12560	FGCU	03/07/2017	3B1B			5											2						03/07/2017	0
1865885	Lovell, Eli	/team/28755/12560	FGCU	03/07/2017	LF			4											1						03/07/2017	0
1865836	     Krzeminski, Cameron	/team/28755/12560	FGCU	03/07/2017	RF																				03/07/2017	0
1761414	Fehribach, Corey	/team/28755/12560	FGCU	03/07/2017	RF		1	4	1			1							1						03/07/2017	0
1865838	Levine, Spencer	/team/28755/12560	FGCU	03/07/2017	C		1	3							1				2						03/07/2017	0
1865892	Brait, Alex	/team/28755/12560	FGCU	03/07/2017	DH		3	3	3			3			1										03/07/2017	0
1532715	Morey, Gage	/team/28755/12560	FGCU	03/07/2017	CF		1	2	1			1						2							03/07/2017	0
1532731	     Anderson, Garrett	/team/28755/12560	FGCU	03/07/2017	P																				03/07/2017	0
1532738	     Koerner, Sterling	/team/28755/12560	FGCU	03/07/2017	P																				03/07/2017	0
1532713	Leon, Mario	/team/28755/12560	FGCU	03/07/2017	P																				03/07/2017	0
1535508	Fabio, Cole	/team/81/12560	Bryant	02/25/2017	2B		1	5	2	1		3		2					1							0
1757095	     Daley, Malik	/team/81/12560	Bryant	02/25/2017	PHCF			2	1			1		1												0
1757094	Angelini, Nick	/team/81/12560	Bryant	02/25/2017	CF			3											1							0
1869723	     Cruz, Gaby	/team/81/12560	Bryant	02/25/2017	C			2											1							0
1645588	Gasper, Mickey	/team/81/12560	Bryant	02/25/2017	C			1							2											0
1869731	Ward, Ryan	/team/81/12560	Bryant	02/25/2017	LF			5	1			1							1							0
1535513	     Smith, Zane	/team/81/12560	Bryant	02/25/2017	PH1B			2							1				2							0
1869732	Wright, Chris	/team/81/12560	Bryant	02/25/2017	1B			1							1				1							0
1869730	Titus, Jimmy	/team/81/12560	Bryant	02/25/2017	SS		1	4	1			1				1			1							0
1645589	     Hayward, Nolan	/team/81/12560	Bryant	02/25/2017	PH		1	2	1			1							1							0
1757103	Panno, Tyler	/team/81/12560	Bryant	02/25/2017	DH		1	3	2			2														0
1869725	     Hart, Bryan	/team/81/12560	Bryant	02/25/2017	PH3B			2											1							0
1535509	Marotta, Jacob	/team/81/12560	Bryant	02/25/2017	3B		1	3	1	1		2		1					1							0
1869722	     Ciliento, James	/team/81/12560	Bryant	02/25/2017	PHRF		1	1	1	1		2		2												0
1535511	Paparelli, Joe	/team/81/12560	Bryant	02/25/2017	RF		1	2							1				1							0
1869726	     Ipsen, Jack	/team/81/12560	Bryant	02/25/2017	P																					0
1757099	     Lacey, Craig	/team/81/12560	Bryant	02/25/2017	P																					0
1645590	     Johnson, Ryan	/team/81/12560	Bryant	02/25/2017	P																					0
1757104	Theetge, Steve	/team/81/12560	Bryant	02/25/2017	P																					0
1758235	Cole, Eric	/team/31/12560	Arkansas	02/25/2017	RFLF			5											1	1					02/25/2017	0
1758250	Arledge, Jake	/team/31/12560	Arkansas	02/25/2017	LFCF		3	4	3	1		7	1	2	1							1			02/25/2017	0
1873209	     Burch, Matt	/team/31/12560	Arkansas	02/25/2017	PRDH			1																	02/25/2017	0
1644664	Bonfield, Luke	/team/31/12560	Arkansas	02/25/2017	DH		1	3							1					1					02/25/2017	0
1644694	     Spanberger, Chad	/team/31/12560	Arkansas	02/25/2017	RF		1								1										02/25/2017	0
1758236	Koch, Grant	/team/31/12560	Arkansas	02/25/2017	C		1	4	1	1		2							1						02/25/2017	0
1873211	     Kenley, Jack	/team/31/12560	Arkansas	02/25/2017	PH3B			2											1						02/25/2017	0
1873216	Fletcher, Dominic	/team/31/12560	Arkansas	02/25/2017	CF		2	2	1	1		2		1	1										02/25/2017	0
1543791	Shaddy, Carson	/team/31/12560	Arkansas	02/25/2017	3BC		2	2	1			4	1	2	1	2			1			1			02/25/2017	0
1873214	McFarland, Jordan	/team/31/12560	Arkansas	02/25/2017	1B		1	3	2			2			2										02/25/2017	0
1873210	     Wilson, Hunter	/team/31/12560	Arkansas	02/25/2017	SS									1	1										02/25/2017	0
1873212	Biggers, Jax	/team/31/12560	Arkansas	02/25/2017	SS		1	4	1	1		2		3					2						02/25/2017	0
1873222	Williams, Jaxon	/team/31/12560	Arkansas	02/25/2017	2B		1	4	1			1		1	1					1					02/25/2017	0
1873217	     Denton, Angus	/team/31/12560	Arkansas	02/25/2017	P																				02/25/2017	0
1758249	     Campbell, Isaiah	/team/31/12560	Arkansas	02/25/2017	P																				02/25/2017	0
1758258	     Rogers, Weston	/team/31/12560	Arkansas	02/25/2017	P																				02/25/2017	0
1644677	     Chadwick, Cannon	/team/31/12560	Arkansas	02/25/2017	P																				02/25/2017	0
1873224	Stephan, Trevor	/team/31/12560	Arkansas	02/25/2017	P																				02/25/2017	0
1658588	Kay, Landon	/team/244/12560	Furman	04/04/2017	RF		1	4	2			2							2							0
1547334	Grote, Carter	/team/244/12560	Furman	04/04/2017	LF			4	1			1											1			0
1658598	Elmy, Brandon	/team/244/12560	Furman	04/04/2017	1B			4	1			1														0
1878096	Costa, Jason	/team/244/12560	Furman	04/04/2017	DH			4	3	2		5														0
1547326	Overton, Sky	/team/244/12560	Furman	04/04/2017	CF			4																		0
1547328	Whitehead, Cameron	/team/244/12560	Furman	04/04/2017	C			4																		0
1658586	Griffith, Sims	/team/244/12560	Furman	04/04/2017	2B			3																		0
1774260	Huebner, Bret	/team/244/12560	Furman	04/04/2017	SS			3											1							0
1774250	Crawford, Jake	/team/244/12560	Furman	04/04/2017	3B			3											1							0
1878105	     Harwood, Katon	/team/244/12560	Furman	04/04/2017	P																					0
1658592	     Dvorak, Will	/team/244/12560	Furman	04/04/2017	P																					0
1878102	     Alley, Trent	/team/244/12560	Furman	04/04/2017	P																					0
1878108	Baker, Hunter	/team/244/12560	Furman	04/04/2017	P																					0
1768169	     Blair, Danny	/team/648/12560	South Carolina	04/04/2017	PHCF			2	1			1											1		04/04/2017	0
1768170	Hopkins, TJ	/team/648/12560	South Carolina	04/04/2017	CF			3	1			1													04/04/2017	0
1768174	Bride, Jonah	/team/648/12560	South Carolina	04/04/2017	3B			3	1			1			1					1					04/04/2017	0
1541611	Williams, Matt	/team/648/12560	South Carolina	04/04/2017	1B		1	3							1										04/04/2017	0
1652591	     Taylor, Hunter	/team/648/12560	South Carolina	04/04/2017	C			1																	04/04/2017	0
1768178	Cullen, Chris	/team/648/12560	South Carolina	04/04/2017	C		2	2	1	1		2				1									04/04/2017	0
1652583	Destino, Alex	/team/648/12560	South Carolina	04/04/2017	LF		1	3	1			1		1	1							1			04/04/2017	0
1872259	Olson, Jacob	/team/648/12560	South Carolina	04/04/2017	RF		1	4	1			1										1			04/04/2017	0
1768171	Tolbert, LT	/team/648/12560	South Carolina	04/04/2017	SS			4	2			2		3											04/04/2017	0
1872261	Row, Justin	/team/648/12560	South Carolina	04/04/2017	2B		1	3	1			1				1									04/04/2017	0
1768175	     Jones, John	/team/648/12560	South Carolina	04/04/2017	PH			1											1						04/04/2017	0
1872246	Cortes, Carlos	/team/648/12560	South Carolina	04/04/2017	DH			3	1	1		2		2											04/04/2017	0
1872256	     Lee, Colby	/team/648/12560	South Carolina	04/04/2017	P																				04/04/2017	0
1872245	     Bridges, Sawyer	/team/648/12560	South Carolina	04/04/2017	P																				04/04/2017	0
1872257	Morris, Cody	/team/648/12560	South Carolina	04/04/2017	P																				04/04/2017	0
1870275	Bradley, Tucker	/team/257/12560	Georgia	05/18/2017	RF		1	5	2	1		3		2					1							0
1870265	Shepherd, Cam	/team/257/12560	Georgia	05/18/2017	SS			5	3	1		4		1					1							0
1755162	Curry, Michael	/team/257/12560	Georgia	05/18/2017	DH			4							1											0
1643201	McGovern, Keegan	/team/257/12560	Georgia	05/18/2017	LF			5	2	1		3		1					2							0
1643191	Webb, Mitchell	/team/257/12560	Georgia	05/18/2017	3B		1	5	1			1							1	1						0
1755158	Talley, LJ	/team/257/12560	Georgia	05/18/2017	2B		1	4	2			2														0
1755168	Sasser, Adam	/team/257/12560	Georgia	05/18/2017	1B		1	4	1			1							2							0
1870264	Maxwell, Tucker	/team/257/12560	Georgia	05/18/2017	CF			4	1	1		2							3							0
1870266	Biggar, Austin	/team/257/12560	Georgia	05/18/2017	C		2	4	2			2		1					1							0
1870268	     Kristofak, Zac	/team/257/12560	Georgia	05/18/2017	P																					0
1755160	Gist, Andrew	/team/257/12560	Georgia	05/18/2017	P																					0
1768169	     Blair, Danny	/team/648/12560	South Carolina	05/18/2017	PHCF			2																	05/18/2017	0
1768171	Tolbert, LT	/team/648/12560	South Carolina	05/18/2017	SS			2											1						05/18/2017	0
1872261	Row, Justin	/team/648/12560	South Carolina	05/18/2017	2BSS		2	2							2										05/18/2017	0
1872246	Cortes, Carlos	/team/648/12560	South Carolina	05/18/2017	LF		1	4	2	1		3							1						05/18/2017	0
1768174	Bride, Jonah	/team/648/12560	South Carolina	05/18/2017	3B			4	1	1		2		1					2						05/18/2017	0
1652583	Destino, Alex	/team/648/12560	South Carolina	05/18/2017	DH			4	1	1		2		2											05/18/2017	0
1768170	Hopkins, TJ	/team/648/12560	South Carolina	05/18/2017	CFRF			4											2						05/18/2017	0
1768176	Grosvenor, Ross	/team/648/12560	South Carolina	05/18/2017	1B			4	1			1													05/18/2017	0
1872259	Olson, Jacob	/team/648/12560	South Carolina	05/18/2017	RF2B			3																	05/18/2017	0
1652591	Taylor, Hunter	/team/648/12560	South Carolina	05/18/2017	C			3																	05/18/2017	0
1541602	     Parke, John	/team/648/12560	South Carolina	05/18/2017	P																				05/18/2017	0
1541587	Crowe, Wil	/team/648/12560	South Carolina	05/18/2017	P																				05/18/2017	0
1759030	Palmer, Aaron	/team/474/12560	New Orleans	03/15/2017	SS			7	1			1		1	1				2	1						0
1548704	Capielano, Samuel	/team/474/12560	New Orleans	03/15/2017	2B		2	8	4	1		5										1	1			0
1759033	Dean, Dakota	/team/474/12560	New Orleans	03/15/2017	LF1B		2	7	3	2		5		1					1							0
1662174	     Robinson, Jay	/team/474/12560	New Orleans	03/15/2017	PHRF													1								0
1879543	Clarke, Tristian	/team/474/12560	New Orleans	03/15/2017	RF			6	1	1		2		1					4							0
1879533	Cable, John	/team/474/12560	New Orleans	03/15/2017	C		1	7						1					2							0
1879539	     Crump, Chase	/team/474/12560	New Orleans	03/15/2017	PHDH		1	3							1				1							0
1548717	Randolph, Hezekiah	/team/474/12560	New Orleans	03/15/2017	DH			3											1							0
1879529	     McKay, Jared	/team/474/12560	New Orleans	03/15/2017	PRLF		1	2											1			1				0
1879532	Phillips, Dakota	/team/474/12560	New Orleans	03/15/2017	1B			2	1			1			2											0
1879528	Magee, Owen	/team/474/12560	New Orleans	03/15/2017	3B			7	2			2		2					1	1						0
1879536	Veillon, Orynn	/team/474/12560	New Orleans	03/15/2017	CF			4	1			1			2	1										0
1879527	     Martin, Reeves	/team/474/12560	New Orleans	03/15/2017	P																					0
1879544	     Gillis, Matthew	/team/474/12560	New Orleans	03/15/2017	P																					0
1879542	     Griffin, William	/team/474/12560	New Orleans	03/15/2017	P																					0
1662177	     Taylor, Jarred	/team/474/12560	New Orleans	03/15/2017	P																					0
1879534	     Kaucic, Connor	/team/474/12560	New Orleans	03/15/2017	P																					0
1879545	     Stephens, John	/team/474/12560	New Orleans	03/15/2017	P																					0
1879551	DeMayo, Christopher	/team/474/12560	New Orleans	03/15/2017	P																					0
1542528	Robertson, Kramer	/team/365/12560	LSU	03/15/2017	SS		1	7	1			1			1				1			1			03/15/2017	0
1769037	Freeman, Cole	/team/365/12560	LSU	03/15/2017	2B			6	1			1			1				1			1			03/15/2017	0
1769036	Duplantis, Antoine	/team/365/12560	LSU	03/15/2017	LF			7	1			1		1					1						03/15/2017	0
1656109	Deichmann, Greg	/team/365/12560	LSU	03/15/2017	RF		1	5							2				2						03/15/2017	0
1880959	Slaughter, Jake	/team/365/12560	LSU	03/15/2017	1B		1	6	1			4	1	3	1				2						03/15/2017	0
1880960	Watson, Zach	/team/365/12560	LSU	03/15/2017	CF			5	2			2			2				1			1	1		03/15/2017	0
1880958	Smith, Josh	/team/365/12560	LSU	03/15/2017	3B			4							3										03/15/2017	0
1880963	     Woley, Rankin	/team/365/12560	LSU	03/15/2017	PH																				03/15/2017	0
1769035	     Reid, Chris	/team/365/12560	LSU	03/15/2017	PHDH			3	1			1													03/15/2017	0
1769046	     Romero, Jordan	/team/365/12560	LSU	03/15/2017	PHDH			2	1			1							1						03/15/2017	0
1769029	Adams, Bryce	/team/365/12560	LSU	03/15/2017	DH			2											2						03/15/2017	0
1656113	     Jordan, Beau	/team/365/12560	LSU	03/15/2017	PH			1	1			1													03/15/2017	0
1769031	     Breaux, Brennan	/team/365/12560	LSU	03/15/2017	PR		1																		03/15/2017	0
1880962	     Coomes, Nick	/team/365/12560	LSU	03/15/2017	C			2	1			1													03/15/2017	0
1656108	Papierski, Michael	/team/365/12560	LSU	03/15/2017	C			4											1						03/15/2017	0
1656111	     Bain, Austin	/team/365/12560	LSU	03/15/2017	P																				03/15/2017	0
1880968	     Kiel, Hunter	/team/365/12560	LSU	03/15/2017	P																				03/15/2017	0
1880965	     Beck, Matthew	/team/365/12560	LSU	03/15/2017	P																				03/15/2017	0
1436651	     Reynolds, Russell	/team/365/12560	LSU	03/15/2017	P																				03/15/2017	0
1769049	     Gilbert, Caleb	/team/365/12560	LSU	03/15/2017	P																				03/15/2017	0
1656116	     Strall, Collin	/team/365/12560	LSU	03/15/2017	P																				03/15/2017	0
1880970	     Frederick, Blair	/team/365/12560	LSU	03/15/2017	P																				03/15/2017	0
1880969	Peterson, Todd	/team/365/12560	LSU	03/15/2017	P																				03/15/2017	0
1531034	Cook, Chris	/team/198/12560	ETSU	05/02/2017	SSP			5	1	1		2							1							0
1639282	Maher, Aaron	/team/198/12560	ETSU	05/02/2017	RF			4							1				1							0
1639285	Owenby, Hagen	/team/198/12560	ETSU	05/02/2017	C			4																		0
1639270	Bailey, Christian	/team/198/12560	ETSU	05/02/2017	1B		1	2	1	1		2				2										0
1753248	Longley, Caleb	/team/198/12560	ETSU	05/02/2017	DHLF			3							1											0
1870601	Smith, Cullen	/team/198/12560	ETSU	05/02/2017	3B			4											1							0
1753253	Rowlett, Blake	/team/198/12560	ETSU	05/02/2017	2B		1	3	3	2		5		1	1											0
1639281	     Cunningham, Seth	/team/198/12560	ETSU	05/02/2017	LF			1											1							0
1870591	     Gilbert, Cade	/team/198/12560	ETSU	05/02/2017	SS																					0
1531043	     Bartow, Connor	/team/198/12560	ETSU	05/02/2017	P																					0
1870598	     Rice, Ethan	/team/198/12560	ETSU	05/02/2017	PH			1											1							0
1753261	Strickland, Jammer	/team/198/12560	ETSU	05/02/2017	LF			2											1							0
1870590	Parker, Hunter	/team/198/12560	ETSU	05/02/2017	CF			4	1			1		1					1							0
1753259	     Koesters, Russell	/team/198/12560	ETSU	05/02/2017	P																					0
1432929	     Taylor, Peyton	/team/198/12560	ETSU	05/02/2017	P																					0
1432937	     Krieg, Griffin	/team/198/12560	ETSU	05/02/2017	P																					0
1531036	     Cate, Dillon	/team/198/12560	ETSU	05/02/2017	P																					0
1639283	Gentry, Logan	/team/198/12560	ETSU	05/02/2017	P																					0
1867968	Moberg, Jeff	/team/694/12560	Tennessee	05/02/2017	2B		1	4	1			4	1	2											05/02/2017	0
1649063	     Leftridge, Brodie	/team/694/12560	Tennessee	05/02/2017	PRCF		1																		05/02/2017	0
1867951	Ammons, Justin	/team/694/12560	Tennessee	05/02/2017	CF			3	2	1		3			1				1				2		05/02/2017	0
1531013	Rodgers, Jordan	/team/694/12560	Tennessee	05/02/2017	3B		1	3							1										05/02/2017	0
1867960	Lipcius, Luc	/team/694/12560	Tennessee	05/02/2017	RF		1	4	2	1		3		1											05/02/2017	0
1867959	Lipcius, Andre	/team/694/12560	Tennessee	05/02/2017	1B			4	1			1							1				1		05/02/2017	0
1867957	Heflin, Will	/team/694/12560	Tennessee	05/02/2017	DH		2	4	2	1		3		2											05/02/2017	0
1757657	Waldren, Matt	/team/694/12560	Tennessee	05/02/2017	LF		2	3	1	1		2		1		1									05/02/2017	0
1757601	Bartlett, Max	/team/694/12560	Tennessee	05/02/2017	SS			4	1			1		2											05/02/2017	0
1867962	Sirven, Danny	/team/694/12560	Tennessee	05/02/2017	C		1	4	1			1													05/02/2017	0
1757620	     Neely, Will	/team/694/12560	Tennessee	05/02/2017	P																				05/02/2017	0
1867961	     Schultz, Andrew	/team/694/12560	Tennessee	05/02/2017	P																				05/02/2017	0
1757653	     Vasquez, Daniel	/team/694/12560	Tennessee	05/02/2017	P																				05/02/2017	0
1867958	     Linginfelter, Zach	/team/694/12560	Tennessee	05/02/2017	P																				05/02/2017	0
1649075	Warren, Zach	/team/694/12560	Tennessee	05/02/2017	P																				05/02/2017	0
1642970	White, Evan	/team/334/12560	Kentucky	04/04/2017	1B			5	2	2		4							1							0
1755870	Pompey, Tristan	/team/334/12560	Kentucky	04/04/2017	RF			4	2			2		1		1			2							0
1755894	Reks, Zach	/team/334/12560	Kentucky	04/04/2017	LF			5	2	1		3		2					1				1			0
1880413	     Heyer, Luke	/team/334/12560	Kentucky	04/04/2017	PH			1																		0
1432427	     Wilson, Storm	/team/334/12560	Kentucky	04/04/2017	PH																					0
1755872	Becker, Luke	/team/334/12560	Kentucky	04/04/2017	DH			3											1							0
1642968	Mahan, Riley	/team/334/12560	Kentucky	04/04/2017	2B			3							1				1							0
1755891	Cottam, Kole	/team/334/12560	Kentucky	04/04/2017	C			4											1							0
1534410	Carson, Marcus	/team/334/12560	Kentucky	04/04/2017	CF		1	4	3			3							1							0
1755876	     McNeill, Gunnar	/team/334/12560	Kentucky	04/04/2017	PH			1	1			1														0
1755869	     Lewis, Zeke	/team/334/12560	Kentucky	04/04/2017	PR		1																			0
1534414	Marshall, Tyler	/team/334/12560	Kentucky	04/04/2017	3B			3	1			1							1							0
1534412	Heady, Connor	/team/334/12560	Kentucky	04/04/2017	SS		1	3							1				1							0
1642975	     Schaenzer, Brad	/team/334/12560	Kentucky	04/04/2017	P																					0
1755893	     Keen, Austin	/team/334/12560	Kentucky	04/04/2017	P																					0
1887516	     Cleary, Colton	/team/334/12560	Kentucky	04/04/2017	P																					0
1880414	     Machamer, Chris	/team/334/12560	Kentucky	04/04/2017	P																					0
1880409	Thompson, Zack	/team/334/12560	Kentucky	04/04/2017	P																					0
1773274	Stowers, Josh	/team/367/12560	Louisville	04/04/2017	CFLF		1	3						1	1	1			1						04/04/2017	0
1655253	Fitch, Colby	/team/367/12560	Louisville	04/04/2017	C			4	1			1			1				2						04/04/2017	0
1655248	Hairston, Devin	/team/367/12560	Louisville	04/04/2017	SS		1	4	3	1		4		2											04/04/2017	0
1655250	McKay, Brendan	/team/367/12560	Louisville	04/04/2017	1B		1	4	1			1							1	1					04/04/2017	0
1655244	Ellis, Drew	/team/367/12560	Louisville	04/04/2017	3B		1	3	2	2		4		2	1										04/04/2017	0
1545790	Lyman, Colin	/team/367/12560	Louisville	04/04/2017	RF			3										1							04/04/2017	0
1773270	Mann, Devin	/team/367/12560	Louisville	04/04/2017	2B			3	1			1			1				1						04/04/2017	0
1884641	Fitzgerald, Tyler	/team/367/12560	Louisville	04/04/2017	DH			4											1						04/04/2017	0
1884649	     Snider, Jake	/team/367/12560	Louisville	04/04/2017	PH			1											1						04/04/2017	0
1545776	     Taylor, Logan	/team/367/12560	Louisville	04/04/2017	CF																				04/04/2017	0
1545789	Summers, Ryan	/team/367/12560	Louisville	04/04/2017	LF		1	1							2										04/04/2017	0
1884642	     Elliott, Adam	/team/367/12560	Louisville	04/04/2017	P																				04/04/2017	0
1884655	     McAvene, Michael	/team/367/12560	Louisville	04/04/2017	P																				04/04/2017	0
1545792	     Sparger, Jake	/team/367/12560	Louisville	04/04/2017	P																				04/04/2017	0
1773276	     Wolf, Adam	/team/367/12560	Louisville	04/04/2017	P																				04/04/2017	0
1884654	     Martin, Rabon	/team/367/12560	Louisville	04/04/2017	P																				04/04/2017	0
1655246	     Henzman, Lincoln	/team/367/12560	Louisville	04/04/2017	P																				04/04/2017	0
1773278	Hummel, Shane	/team/367/12560	Louisville	04/04/2017	P																				04/04/2017	0
1883853	Davidson, Logan	/team/147/12560	Clemson	04/04/2017	SS		1	5	1			1							2							0
1883883	     Jackson, Weston	/team/147/12560	Clemson	04/04/2017	PH			1																		0
1541905	Rohlman, Reed	/team/147/12560	Clemson	04/04/2017	DH			4	1			1							1			1				0
1770730	Beer, Seth	/team/147/12560	Clemson	04/04/2017	LF			3							1				1			1				0
1770742	Williams, Chris	/team/147/12560	Clemson	04/04/2017	C		1	3	1			4	1	2		1			2							0
1435669	Cox, Andrew	/team/147/12560	Clemson	04/04/2017	1B			4											1							0
1654496	Wharton, Drew	/team/147/12560	Clemson	04/04/2017	RF		1	4	1			1														0
1654488	     Jolly, Robert	/team/147/12560	Clemson	04/04/2017	PH										1											0
1654491	     Pinder, Chase	/team/147/12560	Clemson	04/04/2017	PRCF		1																			0
1654483	Bryant, K.J.	/team/147/12560	Clemson	04/04/2017	CF			1								2										0
1770737	Greene, Jordan	/team/147/12560	Clemson	04/04/2017	2B			3										1								0
1770731	Byrd, Grayson	/team/147/12560	Clemson	04/04/2017	3B			3	1	1		2		1			1									0
1883878	     Hennessy, Jacob	/team/147/12560	Clemson	04/04/2017	P																					0
1770735	     Gilliam, Ryley	/team/147/12560	Clemson	04/04/2017	P																					0
1883882	Jackson, Tyler	/team/147/12560	Clemson	04/04/2017	P																					0
1870264	Maxwell, Tucker	/team/257/12560	Georgia	04/04/2017	CF			4																	04/04/2017	0
1870271	Schunk, Aaron	/team/257/12560	Georgia	04/04/2017	3B			4																	04/04/2017	0
1870265	Shepherd, Cam	/team/257/12560	Georgia	04/04/2017	SS			4	1			1							2						04/04/2017	0
1643201	McGovern, Keegan	/team/257/12560	Georgia	04/04/2017	1B			4												1					04/04/2017	0
1755162	Curry, Michael	/team/257/12560	Georgia	04/04/2017	DH			3																	04/04/2017	0
1870281	Campbell, Will	/team/257/12560	Georgia	04/04/2017	RF			3	1	1		2							1						04/04/2017	0
1755158	     Talley, LJ	/team/257/12560	Georgia	04/04/2017	PH2B			1	1	1		2													04/04/2017	0
1870267	Proctor, Will	/team/257/12560	Georgia	04/04/2017	2B			2	1			1							1						04/04/2017	0
1870266	Biggar, Austin	/team/257/12560	Georgia	04/04/2017	C			3											2						04/04/2017	0
1643191	     Webb, Mitchell	/team/257/12560	Georgia	04/04/2017	PHLF										1										04/04/2017	0
1870275	Bradley, Tucker	/team/257/12560	Georgia	04/04/2017	LF			2																	04/04/2017	0
1870274	     Ryder, Christian	/team/257/12560	Georgia	04/04/2017	P																				04/04/2017	0
1755159	     Brown, Blakely	/team/257/12560	Georgia	04/04/2017	P																				04/04/2017	0
1755164	     Smith, Kevin	/team/257/12560	Georgia	04/04/2017	P																				04/04/2017	0
1870273	     Locey, Tony	/team/257/12560	Georgia	04/04/2017	P																				04/04/2017	0
1870268	     Kristofak, Zac	/team/257/12560	Georgia	04/04/2017	P																				04/04/2017	0
1755165	     Goodman, Adam	/team/257/12560	Georgia	04/04/2017	P																				04/04/2017	0
